BGE,rate,ontology,response,species,class,monomer
0.10767307892328086,0.00398985375428577,Amino acids,undefined,Intrasporangiaceae bacterium URHB0013,Actinobacteria,L-pyroglutamic acid
5.284505216986408,0.0025728195350480723,Amino acids,undefined,Intrasporangiaceae bacterium URHB0013,Actinobacteria,L-tyrosine 
0.2822209645338705,0.014460622767266604,Organic acids,undefined,Intrasporangiaceae bacterium URHB0013,Actinobacteria,lactic acid
3.238888153806284,0.0022771186063385127,Amino acids,undefined,Intrasporangiaceae bacterium URHB0013,Actinobacteria,leucine
0.12145034507781435,0.006243519330895227,Fatty acids,undefined,Intrasporangiaceae bacterium URHB0013,Actinobacteria,linoleic acid
0.1633710006122698,0.007746986134644954,Amino acids,undefined,Intrasporangiaceae bacterium URHB0013,Actinobacteria,lysine
0.13187718511776733,0.00708249757284245,Organic acids,undefined,Intrasporangiaceae bacterium URHB0013,Actinobacteria,malic acid
0.06959473076154157,0.005412151663123831,Organic acids,undefined,Intrasporangiaceae bacterium URHB0013,Actinobacteria,malonic acid 
0.08655243737740204,0.004278984154632475,Amino acids,undefined,Intrasporangiaceae bacterium URHB0013,Actinobacteria,methionine 
0.3242633624031332,0.07171477143084576,Sugars,undefined,Intrasporangiaceae bacterium URHB0013,Actinobacteria,N-acetyl-D-glucosamine 
0.0830676645887444,0.014969552813565348,Organic acids,undefined,Intrasporangiaceae bacterium URHB0013,Actinobacteria,nicotinic acid
0.08856411459966235,0.004894247917108726,Amino acids,undefined,Intrasporangiaceae bacterium URHB0013,Actinobacteria,ornithine
0.028134735836362182,0.002542712258410508,Organic acids,undefined,Intrasporangiaceae bacterium URHB0013,Actinobacteria,pantothenic acid 
5.263445330123257,0.0027486388807491597,Sugars,undefined,Intrasporangiaceae bacterium URHB0013,Actinobacteria,arabinose
0.14947278644680856,0.010859055281767364,Sugars,undefined,Intrasporangiaceae bacterium URHB0013,Actinobacteria,D-ribose
0.1549366148290312,0.02323552809415133,Sugars,undefined,Intrasporangiaceae bacterium URHB0013,Actinobacteria,xylose
0.3859261987955827,0.11186730753140155,Amino acids,undefined,Intrasporangiaceae bacterium URHB0013,Actinobacteria,phenylalanine 
0.02389311642271259,0.0017240614734107854,Amino acids,undefined,Intrasporangiaceae bacterium URHB0013,Actinobacteria,proline 
0.10420186397560471,0.020818403657724943,Organic acids,undefined,Intrasporangiaceae bacterium URHB0013,Actinobacteria,salicylic acid
0.05938632238638985,0.031083862039312914,Amino acids,undefined,Intrasporangiaceae bacterium URHB0013,Actinobacteria,serine 
0.24166406659008693,0.24969498999452627,Organic acids,undefined,Intrasporangiaceae bacterium URHB0013,Actinobacteria,shikimic acid 
0.19277669220988514,0.12875121685462473,Organic acids,undefined,Intrasporangiaceae bacterium URHB0013,Actinobacteria,sinapyl alcohol
0.10980204384105646,0.0527818776510401,Organic acids,undefined,Intrasporangiaceae bacterium URHB0013,Actinobacteria,stachyhydrine
0.10232685938339771,0.049580360913597396,Organic acids,undefined,Intrasporangiaceae bacterium URHB0013,Actinobacteria,succinic acid
0.12030196031384387,0.06621382904062027,Sugars,undefined,Intrasporangiaceae bacterium URHB0013,Actinobacteria,inositol
0.16037059767907152,0.089140234815327,Organic acids,undefined,Intrasporangiaceae bacterium URHB0013,Actinobacteria,syringic acid
0.13377222982600956,0.04363533171689425,Organic acids,undefined,Intrasporangiaceae bacterium URHB0013,Actinobacteria,taurine
0.19915227766651988,0.10326352501071012,Organic acids,undefined,Intrasporangiaceae bacterium URHB0013,Actinobacteria,thiamine
0.16704782317452632,0.07390499349829613,Organic acids,undefined,Intrasporangiaceae bacterium URHB0013,Actinobacteria,threonic acid 
0.12703265690478643,0.05346445402541042,Amino acids,undefined,Intrasporangiaceae bacterium URHB0013,Actinobacteria,threonine 
0.11076326528218845,0.045715537154746994,Nucleotides,undefined,Intrasporangiaceae bacterium URHB0013,Actinobacteria,thymidine
0.13965974410481216,0.05506587801387175,Organic acids,undefined,Intrasporangiaceae bacterium URHB0013,Actinobacteria,trans-cinnamic acid
0.1795241181240268,0.10073341173487152,Organic acids,undefined,Intrasporangiaceae bacterium URHB0013,Actinobacteria,trans-ferulic acid
0.17358484253987005,0.09438573496603406,Organic acids,undefined,Intrasporangiaceae bacterium URHB0013,Actinobacteria,trigonelline
0.2050211923251653,0.12688708323610517,Amino acids,undefined,Intrasporangiaceae bacterium URHB0013,Actinobacteria,tryptophan
0.21367826477964325,0.16273080645092225,Nucleotides,undefined,Intrasporangiaceae bacterium URHB0013,Actinobacteria,uracil
0.15232459896986283,0.07880086884834664,Nucleotides,undefined,Intrasporangiaceae bacterium URHB0013,Actinobacteria,uridine
0.16080626358935587,0.06187428285256954,Amino acids,undefined,Intrasporangiaceae bacterium URHB0013,Actinobacteria,valine 
0.12490182028664447,0.0553889033325345,Organic acids,undefined,Intrasporangiaceae bacterium URHB0013,Actinobacteria,vanillic acid
0.12090406336760808,0.051224506759935305,Organic acids,undefined,Intrasporangiaceae bacterium URHB0013,Actinobacteria,vanillin
0.09758558498574404,0.0393099709969854,Nucleotides,undefined,Intrasporangiaceae bacterium URHB0013,Actinobacteria,xanthine
0.24089151782753196,0.20506939772193689,Fatty acids,undefined,Intrasporangiaceae bacterium URHB0013,Actinobacteria,linoleic acid
0.06851942745401317,0.02857566207428059,Organic acids,undefined,Intrasporangiaceae bacterium URHB0013,Actinobacteria,oxalic acid
0.1119939451203536,0.03807814082566624,Amino acids,undefined,Lysobacter sp. URHA0019,Gammaproteobacteria,2-aminoisobutyric acid 
0.14572881456437717,0.061313543499036456,Organic acids,undefined,Lysobacter sp. URHA0019,Gammaproteobacteria,"2,3-Dihydroxybenzoic acid"
0.12162922557633347,0.03766095050066405,Organic acids,undefined,Lysobacter sp. URHA0019,Gammaproteobacteria,3-Dehydroshikimic acid
0.14846972477765882,0.07216671634801397,Amino acids,undefined,Lysobacter sp. URHA0019,Gammaproteobacteria,5-aminovaleric acid
0.08006935938192745,0.023368805342772338,Organic acids,undefined,Lysobacter sp. URHA0019,Gammaproteobacteria,abscisic acid
0.2715759528281986,0.4458762013591112,Nucleotides,undefined,Lysobacter sp. URHA0019,Gammaproteobacteria,adenine
0.07119382803523702,0.0302108101050741,Nucleotides,undefined,Lysobacter sp. URHA0019,Gammaproteobacteria,adenosine
0.09584624999122751,0.05128916092187749,Amino acids,undefined,Lysobacter sp. URHA0019,Gammaproteobacteria,alanine
0.08196033175577341,0.02979313040888522,Organic acids,undefined,Lysobacter sp. URHA0019,Gammaproteobacteria,alpha-ketoglutaric acid 
0.10564661002415665,0.038487536745865754,Amino acids,undefined,Lysobacter sp. URHA0019,Gammaproteobacteria,arginine
0.1265300578507133,0.026740193248816765,Amino acids,undefined,Lysobacter sp. URHA0019,Gammaproteobacteria,asparagine 
0.12601159108205023,0.039974957701409845,Amino acids,undefined,Lysobacter sp. URHA0019,Gammaproteobacteria,betonicine
0.3186603833484686,0.6421597585191621,Organic acids,undefined,Lysobacter sp. URHA0019,Gammaproteobacteria,biotin 
0.05598121256329203,0.023237691093681862,Organic acids,undefined,Lysobacter sp. URHA0019,Gammaproteobacteria,caffeic acid
0.08387189476264144,0.028676177279576148,Amino acids,undefined,Lysobacter sp. URHA0019,Gammaproteobacteria,choline
0.0731873287658259,0.0310861003918409,Organic acids,undefined,Lysobacter sp. URHA0019,Gammaproteobacteria,cis-aconitic acid
0.2951442312128855,0.24970736795974427,Nucleotides,undefined,Lysobacter sp. URHA0019,Gammaproteobacteria,cytidine
0.2342887063714615,0.12875486548851459,Sugars,undefined,Lysobacter sp. URHA0019,Gammaproteobacteria,rhamnose
0.13392253805275012,0.05278374281325631,Nucleotides,undefined,Lysobacter sp. URHA0019,Gammaproteobacteria,deoxyguanosine
0.1250945925700283,0.04958379055390408,Sugars,undefined,Lysobacter sp. URHA0019,Gammaproteobacteria,maltose
0.14669489077585396,0.06621715906781858,Sugars,undefined,Lysobacter sp. URHA0019,Gammaproteobacteria,sucrose
0.19704611765673286,0.08914542859149305,Organic acids,undefined,Lysobacter sp. URHA0019,Gammaproteobacteria,fumaric acid 
0.16473189412315045,0.04363685740728776,Amino acids,undefined,Lysobacter sp. URHA0019,Gammaproteobacteria,gamma-amino-n-butyric acid 
0.24200494376879836,0.10326521041561224,Amino acids,undefined,Lysobacter sp. URHA0019,Gammaproteobacteria,glycine 
0.20306127752891423,0.07390745276225853,Amino acids,undefined,Lysobacter sp. URHA0019,Gammaproteobacteria,glycine betaine
0.1541280956212392,0.05346564088418164,Nucleotides,undefined,Lysobacter sp. URHA0019,Gammaproteobacteria,guanine
0.13505872878767672,0.045716499344564517,Nucleotides,undefined,Lysobacter sp. URHA0019,Gammaproteobacteria,guanosine
0.17123005013939807,0.055067577547914165,Sugars,undefined,Lysobacter sp. URHA0019,Gammaproteobacteria,fructose
0.2189110622470549,0.10073802364435816,Sugars,undefined,Lysobacter sp. URHA0019,Gammaproteobacteria,glucose
0.21072279697066887,0.09438944788489759,Amino acids,undefined,Lysobacter sp. URHA0019,Gammaproteobacteria,histidine
0.24957469213835548,0.12689098408720312,Amino acids,undefined,Lysobacter sp. URHA0019,Gammaproteobacteria,homoserine 
0.2596616545705347,0.1627364724302016,Nucleotides,undefined,Lysobacter sp. URHA0019,Gammaproteobacteria,hypoxanthine
0.18442500483791197,0.07880306886375928,Auxins,undefined,Lysobacter sp. URHA0019,Gammaproteobacteria,indole-3-acetic acid
0.19531573975810843,0.061875456623412615,Nucleotides,undefined,Lysobacter sp. URHA0019,Gammaproteobacteria,inosine 
0.15254373214927164,0.05539189221062995,Amino acids,undefined,Lysobacter sp. URHA0019,Gammaproteobacteria,isoleucine 
0.147616350415443,0.051227415557861436,Organic acids,undefined,Lysobacter sp. URHA0019,Gammaproteobacteria,jasmonic acid
0.11968780898913339,0.03931234418720311,Amino acids,undefined,Lysobacter sp. URHA0019,Gammaproteobacteria,L-aspartic acid
0.29205726290732725,0.20507399978757446,Amino acids,undefined,Lysobacter sp. URHA0019,Gammaproteobacteria,L-carnitine
0.08520518932434942,0.028576528323920103,Amino acids,undefined,Lysobacter sp. URHA0019,Gammaproteobacteria,L-citrulline
0.13746497235427252,0.038079902385267414,Amino acids,undefined,Lysobacter sp. URHA0019,Gammaproteobacteria,L-glutamate 
0.17901252812223056,0.061539262681848346,Amino acids,undefined,Lysobacter sp. URHA0019,Gammaproteobacteria,L-hydroxyproline
0.1476953900038459,0.03766294686377462,Amino acids,undefined,Lysobacter sp. URHA0019,Gammaproteobacteria,L-pyroglutamic acid
0.18015200665123957,0.07216808556033902,Amino acids,undefined,Lysobacter sp. URHA0019,Gammaproteobacteria,L-tyrosine 
0.10223081456913143,0.02336987324400051,Organic acids,undefined,Lysobacter sp. URHA0019,Gammaproteobacteria,lactic acid
0.33189565280716793,0.44940080937180643,Amino acids,undefined,Lysobacter sp. URHA0019,Gammaproteobacteria,leucine
0.08744920802953648,0.030212958489399512,Fatty acids,undefined,Lysobacter sp. URHA0019,Gammaproteobacteria,linoleic acid
0.11783037009076143,0.05153739854051261,Amino acids,undefined,Lysobacter sp. URHA0019,Gammaproteobacteria,lysine
0.10069312296146614,0.02979432005840458,Organic acids,undefined,Lysobacter sp. URHA0019,Gammaproteobacteria,malic acid
0.12964026595440106,0.03848889949373552,Organic acids,undefined,Lysobacter sp. URHA0019,Gammaproteobacteria,malonic acid 
0.15353314913749505,0.026740743896432863,Amino acids,undefined,Lysobacter sp. URHA0019,Gammaproteobacteria,methionine 
0.15268751964873614,0.03997520804836168,Sugars,undefined,Lysobacter sp. URHA0019,Gammaproteobacteria,N-acetyl-D-glucosamine 
0.3854253565077928,0.6421761874724539,Organic acids,undefined,Lysobacter sp. URHA0019,Gammaproteobacteria,nicotinic acid
0.06996670400499416,0.023239204348476088,Amino acids,undefined,Lysobacter sp. URHA0019,Gammaproteobacteria,ornithine
0.10242607940393422,0.02867692064049273,Organic acids,undefined,Lysobacter sp. URHA0019,Gammaproteobacteria,pantothenic acid 
0.0646862206265844,0.031085859964611447,Sugars,undefined,Lysobacter sp. URHA0019,Gammaproteobacteria,arabinose
0.2623354988347965,0.24970246508475907,Sugars,undefined,Lysobacter sp. URHA0019,Gammaproteobacteria,D-ribose
0.20883981215883785,0.12875355791437185,Sugars,undefined,Lysobacter sp. URHA0019,Gammaproteobacteria,xylose
0.11912736365809343,0.05278220130384337,Amino acids,undefined,Lysobacter sp. URHA0019,Gammaproteobacteria,phenylalanine 
0.11106532310558889,0.04958320857929613,Amino acids,undefined,Lysobacter sp. URHA0019,Gammaproteobacteria,proline 
0.13046803391477116,0.06621561737834274,Organic acids,undefined,Lysobacter sp. URHA0019,Gammaproteobacteria,salicylic acid
0.17450820203941553,0.08914315212294209,Amino acids,undefined,Lysobacter sp. URHA0019,Gammaproteobacteria,serine 
0.14570342507727838,0.04363613929147443,Organic acids,undefined,Lysobacter sp. URHA0019,Gammaproteobacteria,shikimic acid 
0.21577920268170653,0.1032645591066974,Organic acids,undefined,Lysobacter sp. URHA0019,Gammaproteobacteria,sinapyl alcohol
0.18100913105306174,0.07390688929261424,Organic acids,undefined,Lysobacter sp. URHA0019,Gammaproteobacteria,stachyhydrine
0.1375741379265027,0.05346523758485294,Organic acids,undefined,Lysobacter sp. URHA0019,Gammaproteobacteria,succinic acid
0.12016099938935912,0.04571585251202375,Sugars,undefined,Lysobacter sp. URHA0019,Gammaproteobacteria,inositol
0.15182841904852112,0.05506676176039113,Organic acids,undefined,Lysobacter sp. URHA0019,Gammaproteobacteria,syringic acid
0.1947262625581364,0.10073546838396388,Organic acids,undefined,Lysobacter sp. URHA0019,Gammaproteobacteria,taurine
0.18799334171940574,0.09438836385289838,Organic acids,undefined,Lysobacter sp. URHA0019,Gammaproteobacteria,thiamine
0.22227459224851917,0.12688904561281392,Organic acids,undefined,Lysobacter sp. URHA0019,Gammaproteobacteria,threonic acid 
0.23150475424301276,0.16273336921920856,Amino acids,undefined,Lysobacter sp. URHA0019,Gammaproteobacteria,threonine 
0.16482027814966885,0.07880262652409313,Nucleotides,undefined,Lysobacter sp. URHA0019,Gammaproteobacteria,thymidine
0.17413224802871413,0.06187519338785251,Organic acids,undefined,Lysobacter sp. URHA0019,Gammaproteobacteria,trans-cinnamic acid
0.13558482487778992,0.055390227194708805,Organic acids,undefined,Lysobacter sp. URHA0019,Gammaproteobacteria,trans-ferulic acid
0.13122888092604346,0.05122658463101542,Organic acids,undefined,Lysobacter sp. URHA0019,Gammaproteobacteria,trigonelline
0.10603782202019342,0.03931182316699607,Amino acids,undefined,Lysobacter sp. URHA0019,Gammaproteobacteria,tryptophan
0.26073181793929767,0.20507232160782563,Nucleotides,undefined,Lysobacter sp. URHA0019,Gammaproteobacteria,uracil
0.07489045509303152,0.0285764179730902,Nucleotides,undefined,Lysobacter sp. URHA0019,Gammaproteobacteria,uridine
0.12180640770651635,0.03807894407559741,Amino acids,undefined,Lysobacter sp. URHA0019,Gammaproteobacteria,valine 
0.15921983026532968,0.061537111792931184,Organic acids,undefined,Lysobacter sp. URHA0019,Gammaproteobacteria,vanillic acid
0.13177676035269215,0.03766234653527893,Organic acids,undefined,Lysobacter sp. URHA0019,Gammaproteobacteria,vanillin
0.1607160596726124,0.07216705070646101,Nucleotides,undefined,Lysobacter sp. URHA0019,Gammaproteobacteria,xanthine
0.08846755364680936,0.023369240412609765,Fatty acids,undefined,Lysobacter sp. URHA0019,Gammaproteobacteria,linoleic acid
0.2951590206550169,0.4493806363999613,Organic acids,undefined,Lysobacter sp. URHA0019,Gammaproteobacteria,oxalic acid
0.07744666263050713,0.030212015975895953,Amino acids,undefined,Marmoricola sp. URHB0036,Actinobacteria,2-aminoisobutyric acid 
0.10483041876732946,0.0515354117940765,Organic acids,undefined,Marmoricola sp. URHB0036,Actinobacteria,"2,3-Dihydroxybenzoic acid"
0.089170316255929,0.029792752753350023,Organic acids,undefined,Marmoricola sp. URHB0036,Actinobacteria,3-Dehydroshikimic acid
0.11489169843439753,0.038487025151005806,Amino acids,undefined,Marmoricola sp. URHB0036,Actinobacteria,5-aminovaleric acid
0.13706646547828827,0.02674012778526573,Organic acids,undefined,Marmoricola sp. URHB0036,Actinobacteria,abscisic acid
0.13628065179109622,0.03997459703113601,Nucleotides,undefined,Marmoricola sp. URHB0036,Actinobacteria,adenine
0.34461919559524046,0.6421690111373828,Nucleotides,undefined,Marmoricola sp. URHB0036,Actinobacteria,adenosine
0.06130131470289622,0.023238840110089223,Amino acids,undefined,Marmoricola sp. URHB0036,Actinobacteria,alanine
0.09103389637777021,0.028676318047533476,Organic acids,undefined,Marmoricola sp. URHB0036,Actinobacteria,alpha-ketoglutaric acid 
0.06529750044052393,0.031084940870027937,Amino acids,undefined,Marmoricola sp. URHB0036,Actinobacteria,arginine
0.26474832172176516,0.24970091076133757,Amino acids,undefined,Marmoricola sp. URHB0036,Actinobacteria,asparagine 
0.21075384209419407,0.12875348132386374,Amino acids,undefined,Marmoricola sp. URHB0036,Actinobacteria,betonicine
0.12020766257095769,0.05278227396560711,Organic acids,undefined,Marmoricola sp. URHB0036,Actinobacteria,biotin 
0.11117564309501686,0.049414405477791565,Organic acids,undefined,Marmoricola sp. URHB0036,Actinobacteria,caffeic acid
0.13165515364051855,0.06621477219020902,Amino acids,undefined,Marmoricola sp. URHB0036,Actinobacteria,choline
0.17615847950394425,0.08914302439725394,Organic acids,undefined,Marmoricola sp. URHB0036,Actinobacteria,cis-aconitic acid
0.1470911940642213,0.0436348883302246,Nucleotides,undefined,Marmoricola sp. URHB0036,Actinobacteria,cytidine
0.21771279360139562,0.10326454206688006,Sugars,undefined,Marmoricola sp. URHB0036,Actinobacteria,rhamnose
0.18262920144120037,0.07390692875173704,Nucleotides,undefined,Marmoricola sp. URHB0036,Actinobacteria,deoxyguanosine
0.1387931237028216,0.05346494966622394,Sugars,undefined,Marmoricola sp. URHB0036,Actinobacteria,maltose
0.12124727613468614,0.04571582539408168,Sugars,undefined,Marmoricola sp. URHB0036,Actinobacteria,sucrose
0.15324288384503876,0.05506570533661007,Organic acids,undefined,Marmoricola sp. URHB0036,Actinobacteria,fumaric acid 
0.1965018396585309,0.10073663074258657,Amino acids,undefined,Marmoricola sp. URHB0036,Actinobacteria,gamma-amino-n-butyric acid 
0.18966610078772891,0.09438716666898635,Amino acids,undefined,Marmoricola sp. URHB0036,Actinobacteria,glycine 
0.22428318464260896,0.12688983544127416,Amino acids,undefined,Marmoricola sp. URHB0036,Actinobacteria,glycine betaine
0.23357970987500004,0.1627344105484861,Nucleotides,undefined,Marmoricola sp. URHB0036,Actinobacteria,guanine
0.16626668507343795,0.0788026660716521,Nucleotides,undefined,Marmoricola sp. URHB0036,Actinobacteria,guanosine
0.17576254727888765,0.06187511252008534,Sugars,undefined,Marmoricola sp. URHB0036,Actinobacteria,fructose
0.1368233792184383,0.05539086100873914,Sugars,undefined,Marmoricola sp. URHB0036,Actinobacteria,glucose
0.13242461938908362,0.05122566370355474,Amino acids,undefined,Marmoricola sp. URHB0036,Actinobacteria,histidine
0.10712621687086125,0.03931097565923978,Amino acids,undefined,Marmoricola sp. URHB0036,Actinobacteria,homoserine 
0.263077178195105,0.20507139125185644,Nucleotides,undefined,Marmoricola sp. URHB0036,Actinobacteria,hypoxanthine
0.07562867728996174,0.028576413533258113,Auxins,undefined,Marmoricola sp. URHB0036,Actinobacteria,indole-3-acetic acid
0.12294163319115314,0.03807902631971615,Nucleotides,undefined,Marmoricola sp. URHB0036,Actinobacteria,inosine 
0.16066800165609516,0.06153825293312534,Amino acids,undefined,Marmoricola sp. URHB0036,Actinobacteria,isoleucine 
0.13294616476660542,0.03766234899982122,Organic acids,undefined,Marmoricola sp. URHB0036,Actinobacteria,jasmonic acid
0.16214318161177468,0.07216712922207988,Amino acids,undefined,Marmoricola sp. URHB0036,Actinobacteria,L-aspartic acid
0.08944692357107314,0.023369227559924294,Amino acids,undefined,Marmoricola sp. URHB0036,Actinobacteria,L-carnitine
0.2978634874016913,0.44937993679203864,Amino acids,undefined,Marmoricola sp. URHB0036,Actinobacteria,L-citrulline
0.07816745731155186,0.03021142042991648,Amino acids,undefined,Marmoricola sp. URHB0036,Actinobacteria,L-glutamate 
0.10577931067397449,0.05153610536995711,Amino acids,undefined,Marmoricola sp. URHB0036,Actinobacteria,L-hydroxyproline
0.0900009631018894,0.029793716203472004,Amino acids,undefined,Marmoricola sp. URHB0036,Actinobacteria,L-pyroglutamic acid
0.11596142507101252,0.0384871275168292,Amino acids,undefined,Marmoricola sp. URHB0036,Actinobacteria,L-tyrosine 
0.1382711729316415,0.026740349437569685,Organic acids,undefined,Marmoricola sp. URHB0036,Actinobacteria,lactic acid
0.13747614588034496,0.039974604620004184,Amino acids,undefined,Marmoricola sp. URHB0036,Actinobacteria,leucine
0.3476393036458077,0.6421685516045875,Fatty acids,undefined,Marmoricola sp. URHB0036,Actinobacteria,linoleic acid
0.06191583619061708,0.023238167934855187,Amino acids,undefined,Marmoricola sp. URHB0036,Actinobacteria,lysine
0.09185671744447466,0.02867644695934492,Organic acids,undefined,Marmoricola sp. URHB0036,Actinobacteria,malic acid
0.06479036688931036,0.031085823472305315,Organic acids,undefined,Marmoricola sp. URHB0036,Actinobacteria,malonic acid 
0.2627466870906705,0.24970092785499687,Amino acids,undefined,Marmoricola sp. URHB0036,Actinobacteria,methionine 
0.20915915932179477,0.12875350524023357,Sugars,undefined,Marmoricola sp. URHB0036,Actinobacteria,N-acetyl-D-glucosamine 
0.1193114831347586,0.05278215045052811,Organic acids,undefined,Marmoricola sp. URHB0036,Actinobacteria,nicotinic acid
0.11123937653218116,0.049583155110382415,Amino acids,undefined,Marmoricola sp. URHB0036,Actinobacteria,ornithine
0.13067035206051197,0.06621473408116521,Organic acids,undefined,Marmoricola sp. URHB0036,Actinobacteria,pantothenic acid 
0.17478937827620866,0.08914304759851671,Sugars,undefined,Marmoricola sp. URHB0036,Actinobacteria,arabinose
0.14593987120251906,0.04363489773911894,Sugars,undefined,Marmoricola sp. URHB0036,Actinobacteria,D-ribose
0.21610879896976345,0.10326456337117453,Sugars,undefined,Marmoricola sp. URHB0036,Actinobacteria,xylose
0.1812852881904573,0.07390690897300484,Amino acids,undefined,Marmoricola sp. URHB0036,Actinobacteria,phenylalanine 
0.13778194006636266,0.0534642099178962,Amino acids,undefined,Marmoricola sp. URHB0036,Actinobacteria,proline 
0.12034614823089439,0.045715836159530815,Organic acids,undefined,Marmoricola sp. URHB0036,Actinobacteria,salicylic acid
0.15206945438904906,0.055066758576375024,Amino acids,undefined,Marmoricola sp. URHB0036,Actinobacteria,serine 
0.19502888173912258,0.10073545020100375,Organic acids,undefined,Marmoricola sp. URHB0036,Actinobacteria,shikimic acid 
0.18827849051044376,0.09438710879461532,Organic acids,undefined,Marmoricola sp. URHB0036,Actinobacteria,sinapyl alcohol
0.22261694811306654,0.12688900471346343,Organic acids,undefined,Marmoricola sp. URHB0036,Actinobacteria,stachyhydrine
0.2318584418000061,0.16273330252226548,Organic acids,undefined,Marmoricola sp. URHB0036,Actinobacteria,succinic acid
0.16506686953221458,0.07880173593172535,Sugars,undefined,Marmoricola sp. URHB0036,Actinobacteria,inositol
0.1743970732832396,0.061875200126734836,Organic acids,undefined,Marmoricola sp. URHB0036,Actinobacteria,syringic acid
0.1357959111171732,0.05539081792935339,Organic acids,undefined,Marmoricola sp. URHB0036,Actinobacteria,taurine
0.13143267485009022,0.051226561897572506,Organic acids,undefined,Marmoricola sp. URHB0036,Actinobacteria,thiamine
0.10620637512349355,0.039311797166375444,Organic acids,undefined,Marmoricola sp. URHB0036,Actinobacteria,threonic acid 
0.26112590641615074,0.20507226373686413,Amino acids,undefined,Marmoricola sp. URHB0036,Actinobacteria,threonine 
0.07501619444063508,0.028575531402565312,Nucleotides,undefined,Marmoricola sp. URHB0036,Actinobacteria,thymidine
0.12199985618735451,0.03807894144988784,Organic acids,undefined,Marmoricola sp. URHB0036,Actinobacteria,trans-cinnamic acid
0.1594666523764064,0.0615370938909331,Organic acids,undefined,Marmoricola sp. URHB0036,Actinobacteria,trans-ferulic acid
0.13197611079899368,0.03766235568890632,Organic acids,undefined,Marmoricola sp. URHB0036,Actinobacteria,trigonelline
0.1609593400605546,0.07216707015850632,Amino acids,undefined,Marmoricola sp. URHB0036,Actinobacteria,tryptophan
0.08863420432836766,0.023369232816055397,Nucleotides,undefined,Marmoricola sp. URHB0036,Actinobacteria,uracil
0.29561986794078066,0.4493790432167355,Nucleotides,undefined,Marmoricola sp. URHB0036,Actinobacteria,uridine
0.0775694827633614,0.030211430138496153,Amino acids,undefined,Marmoricola sp. URHB0036,Actinobacteria,valine 
0.10499213994696455,0.051535364532248044,Organic acids,undefined,Marmoricola sp. URHB0036,Actinobacteria,vanillic acid
0.08931186354044601,0.029793699126912293,Organic acids,undefined,Marmoricola sp. URHB0036,Actinobacteria,vanillin
0.11507398773387031,0.03848818367775727,Nucleotides,undefined,Marmoricola sp. URHB0036,Actinobacteria,xanthine
0.13727184962950265,0.02674015630114115,Fatty acids,undefined,Marmoricola sp. URHB0036,Actinobacteria,linoleic acid
0.1364844685399922,0.03997461256860793,Organic acids,undefined,Marmoricola sp. URHB0036,Actinobacteria,oxalic acid
0.34513407211222813,0.6421686644757945,Amino acids,positive,Mesorhizobium sp. URHA0056,Alphaproteobacteria,2-aminoisobutyric acid 
0.06140596903978103,0.023238821121638963,Organic acids,positive,Mesorhizobium sp. URHA0056,Alphaproteobacteria,"2,3-Dihydroxybenzoic acid"
0.09117414075317962,0.028676322298494806,Organic acids,positive,Mesorhizobium sp. URHA0056,Alphaproteobacteria,3-Dehydroshikimic acid
0.06529751899166679,0.03108503703210486,Amino acids,positive,Mesorhizobium sp. URHA0056,Alphaproteobacteria,5-aminovaleric acid
0.26474834986899787,0.24970135456597642,Organic acids,positive,Mesorhizobium sp. URHA0056,Alphaproteobacteria,abscisic acid
0.2107538579899369,0.12875363981302934,Nucleotides,positive,Mesorhizobium sp. URHA0056,Alphaproteobacteria,adenine
0.12020768321368219,0.05278240502799954,Nucleotides,positive,Mesorhizobium sp. URHA0056,Alphaproteobacteria,adenosine
0.11112544967031311,0.04942143121163004,Amino acids,positive,Mesorhizobium sp. URHA0056,Alphaproteobacteria,alanine
0.1316551782146848,0.06621490847155584,Organic acids,positive,Mesorhizobium sp. URHA0056,Alphaproteobacteria,alpha-ketoglutaric acid 
0.1761585009387563,0.089143172320742,Amino acids,positive,Mesorhizobium sp. URHA0056,Alphaproteobacteria,arginine
0.1470912004232192,0.04363492137963031,Amino acids,positive,Mesorhizobium sp. URHA0056,Alphaproteobacteria,asparagine 
0.21771280127735293,0.10326465091427586,Amino acids,positive,Mesorhizobium sp. URHA0056,Alphaproteobacteria,betonicine
0.18262920886061723,0.07390700703517981,Organic acids,positive,Mesorhizobium sp. URHA0056,Alphaproteobacteria,biotin 
0.13879313452650915,0.05346540081559636,Organic acids,positive,Mesorhizobium sp. URHA0056,Alphaproteobacteria,caffeic acid
0.12124728895730319,0.045715870587196734,Amino acids,positive,Mesorhizobium sp. URHA0056,Alphaproteobacteria,choline
0.1532428921030486,0.055065749251884726,Organic acids,positive,Mesorhizobium sp. URHA0056,Alphaproteobacteria,cis-aconitic acid
0.19650185155348918,0.10073674468085492,Nucleotides,positive,Mesorhizobium sp. URHA0056,Alphaproteobacteria,cytidine
0.18966611181213633,0.09438730530719217,Sugars,positive,Mesorhizobium sp. URHA0056,Alphaproteobacteria,rhamnose
0.2242831971212862,0.12688998019146816,Nucleotides,positive,Mesorhizobium sp. URHA0056,Alphaproteobacteria,deoxyguanosine
0.2335797252907139,0.16273460816234006,Sugars,positive,Mesorhizobium sp. URHA0056,Alphaproteobacteria,maltose
