BGE,rate,JV,JE,ontology,response,species,class,monomer
0.8075978319520725,0.03928122986302637,6.564281336493283e-6,1.1869685641253972e-6,Amino acids,undefined,Intrasporangiaceae bacterium URHB0013,Actinobacteria,isoleucine 
NaN,0.01287983875573613,2.4944091743262625e-6,3.35547269891588e-8,Organic acids,undefined,Intrasporangiaceae bacterium URHB0013,Actinobacteria,jasmonic acid
0.6770571940723644,0.07848749345857299,7.698073745375024e-6,1.6747936009028068e-6,Amino acids,undefined,Intrasporangiaceae bacterium URHB0013,Actinobacteria,L-aspartic acid
0.8216128282350117,0.03497638519389505,6.921462782872025e-6,1.1743838095285979e-6,Amino acids,undefined,Intrasporangiaceae bacterium URHB0013,Actinobacteria,L-carnitine
0.7285951468515061,0.06316265418511297,7.5397631018974095e-6,1.5335639943105367e-6,Amino acids,undefined,Intrasporangiaceae bacterium URHB0013,Actinobacteria,L-citrulline
0.7351124989765943,0.06126066656223961,7.414233733568705e-6,1.4870396083503815e-6,Amino acids,undefined,Intrasporangiaceae bacterium URHB0013,Actinobacteria,L-glutamate 
0.729868877593167,0.06284017530908242,7.5184553847201305e-6,1.5255627181155886e-6,Amino acids,undefined,Intrasporangiaceae bacterium URHB0013,Actinobacteria,L-hydroxyproline
0.7351125095551658,0.06126081801520504,7.41423734065215e-6,1.4870409823150362e-6,Amino acids,undefined,Intrasporangiaceae bacterium URHB0013,Actinobacteria,L-pyroglutamic acid
0.8266204716605465,0.03339809227548521,6.766752635086842e-6,1.1263704063889248e-6,Amino acids,undefined,Intrasporangiaceae bacterium URHB0013,Actinobacteria,L-tyrosine 
0.5955353145229116,0.009586756656700477,2.622826054115188e-6,1.4645570889670812e-7,Organic acids,undefined,Intrasporangiaceae bacterium URHB0013,Actinobacteria,lactic acid
0.8075978319520725,0.03928122986302637,6.564281336493283e-6,1.1869685641253972e-6,Amino acids,undefined,Intrasporangiaceae bacterium URHB0013,Actinobacteria,leucine
NaN,0.006825361119963846,2.3715458655827925e-6,1.7763876628208212e-8,Fatty acids,undefined,Intrasporangiaceae bacterium URHB0013,Actinobacteria,linoleic acid
0.784849702320666,0.0462371888072112,7.098541744120154e-6,1.3246706232711376e-6,Amino acids,undefined,Intrasporangiaceae bacterium URHB0013,Actinobacteria,lysine
0.6511193451722681,0.00731655467565092,2.5643202515657503e-6,1.0427177849946126e-7,Organic acids,undefined,Intrasporangiaceae bacterium URHB0013,Actinobacteria,malic acid
0.594738858144406,0.009616512120366068,2.6232838575438694e-6,1.4701853647317938e-7,Organic acids,undefined,Intrasporangiaceae bacterium URHB0013,Actinobacteria,malonic acid 
0.8328474058796556,0.031422736202716975,6.571098876699612e-6,1.0692171541791138e-6,Amino acids,undefined,Intrasporangiaceae bacterium URHB0013,Actinobacteria,methionine 
0.8092774817009432,0.022729761437819043,6.235612821735678e-6,9.04230694668858e-7,Sugars,undefined,Intrasporangiaceae bacterium URHB0013,Actinobacteria,N-acetyl-D-glucosamine 
0.6857095567890265,0.00617236317485819,2.5283890436853847e-6,4.936694870271378e-8,Organic acids,undefined,Intrasporangiaceae bacterium URHB0013,Actinobacteria,nicotinic acid
0.735443854887524,0.06116075293859793,7.407651646331832e-6,1.4846410660756843e-6,Amino acids,undefined,Intrasporangiaceae bacterium URHB0013,Actinobacteria,ornithine
0.6607798992650454,0.0068763946162100475,2.5089853236874166e-6,1.9979201855886977e-8,Organic acids,undefined,Intrasporangiaceae bacterium URHB0013,Actinobacteria,pantothenic acid 
0.7484898876537992,0.034062055424052856,6.775587074617463e-6,1.1345565899881294e-6,Sugars,undefined,Intrasporangiaceae bacterium URHB0013,Actinobacteria,arabinose
0.7484898876537992,0.034062055424052856,6.775587074617463e-6,1.1345565899881294e-6,Sugars,undefined,Intrasporangiaceae bacterium URHB0013,Actinobacteria,D-ribose
0.7484898876537992,0.034062055424052856,6.775587074617463e-6,1.1345565899881294e-6,Sugars,undefined,Intrasporangiaceae bacterium URHB0013,Actinobacteria,xylose
0.8357174336176414,0.03050751049840445,6.480057266551656e-6,1.0466845903969394e-6,Amino acids,undefined,Intrasporangiaceae bacterium URHB0013,Actinobacteria,phenylalanine 
0.7501203024547891,0.05671088190779605,7.119552454676284e-6,1.3830458356060636e-6,Amino acids,undefined,Intrasporangiaceae bacterium URHB0013,Actinobacteria,proline 
0.6902796771052397,0.005799318836261675,2.5182266772785273e-6,3.1337263900110896e-8,Organic acids,undefined,Intrasporangiaceae bacterium URHB0013,Actinobacteria,salicylic acid
0.5810583716241513,0.10628115133138288,8.393404076949275e-6,1.7483448417543404e-6,Amino acids,undefined,Intrasporangiaceae bacterium URHB0013,Actinobacteria,serine 
0.6902796045378181,0.005799316758569066,2.5182266662570485e-6,3.1337241136944474e-8,Organic acids,undefined,Intrasporangiaceae bacterium URHB0013,Actinobacteria,shikimic acid 
NaN,0.008257281618801899,2.502466014056644e-6,2.156126690685521e-8,Organic acids,undefined,Intrasporangiaceae bacterium URHB0013,Actinobacteria,sinapyl alcohol
0.6769967850391154,0.007325049491125618,2.5112515503119624e-6,2.4487709917133057e-8,Organic acids,undefined,Intrasporangiaceae bacterium URHB0013,Actinobacteria,stachyhydrine
0.6512740824601257,0.007309848769329565,2.564249148055828e-6,1.0414845602789507e-7,Organic acids,undefined,Intrasporangiaceae bacterium URHB0013,Actinobacteria,succinic acid
0.7784216785089142,0.028472589710480715,6.229154069459641e-6,1.0339556577115453e-6,Sugars,undefined,Intrasporangiaceae bacterium URHB0013,Actinobacteria,inositol
0.6649174133631239,0.00698423244561378,2.5095295730374065e-6,2.094375035458892e-8,Organic acids,undefined,Intrasporangiaceae bacterium URHB0013,Actinobacteria,syringic acid
0.6375620741940593,0.007985871979786362,2.584887016055148e-6,1.135552484504848e-7,Organic acids,undefined,Intrasporangiaceae bacterium URHB0013,Actinobacteria,taurine
NaN,0.01319612598573908,2.495620702291887e-6,3.4400937773008734e-8,Organic acids,undefined,Intrasporangiaceae bacterium URHB0013,Actinobacteria,thiamine
0.6512740623843001,0.007309846134960786,2.5642491203893944e-6,1.0414840076064822e-7,Organic acids,undefined,Intrasporangiaceae bacterium URHB0013,Actinobacteria,threonic acid 
0.6692245135258194,0.08079740005157621,7.833874950644084e-6,1.675111788461081e-6,Amino acids,undefined,Intrasporangiaceae bacterium URHB0013,Actinobacteria,threonine 
NaN,0.012587070723399691,2.441022934526539e-6,3.277250632485725e-8,Nucleotides,undefined,Intrasporangiaceae bacterium URHB0013,Actinobacteria,thymidine
0.6520690385863992,0.006755119464882761,2.508373589260733e-6,1.8972721346635976e-8,Organic acids,undefined,Intrasporangiaceae bacterium URHB0013,Actinobacteria,trans-cinnamic acid
NaN,0.008762848068692278,2.5046625835743737e-6,2.2908219276424795e-8,Organic acids,undefined,Intrasporangiaceae bacterium URHB0013,Actinobacteria,trans-ferulic acid
0.6952793682224198,0.00543220955631403,2.5234079032290147e-6,4.167261541642094e-8,Organic acids,undefined,Intrasporangiaceae bacterium URHB0013,Actinobacteria,trigonelline
0.8389116575080846,0.029484126525204064,6.378234541851917e-6,1.0458113340065302e-6,Amino acids,undefined,Intrasporangiaceae bacterium URHB0013,Actinobacteria,tryptophan
0.5541881750027446,0.00563788813429825,2.5248058823621107e-6,4.124121914061335e-8,Nucleotides,undefined,Intrasporangiaceae bacterium URHB0013,Actinobacteria,uracil
NaN,0.012788498850752002,2.4940625020188165e-6,3.3310609926618764e-8,Nucleotides,undefined,Intrasporangiaceae bacterium URHB0013,Actinobacteria,uridine
0.7709819700009397,0.0504959442577612,7.404402938893897e-6,1.4368698882099657e-6,Amino acids,undefined,Intrasporangiaceae bacterium URHB0013,Actinobacteria,valine 
0.6781883193199387,0.007373395804762393,2.511496057635276e-6,2.5059168120673793e-8,Organic acids,undefined,Intrasporangiaceae bacterium URHB0013,Actinobacteria,vanillic acid
0.6764113644611551,0.007302808879931236,2.511139091577324e-6,2.4231007204281066e-8,Organic acids,undefined,Intrasporangiaceae bacterium URHB0013,Actinobacteria,vanillin
0.5636421530433953,0.005331423774836071,2.5227436588424253e-6,3.739617260984559e-8,Nucleotides,undefined,Intrasporangiaceae bacterium URHB0013,Actinobacteria,xanthine
NaN,0.006825361119963846,2.3715458655827925e-6,1.7763876628208212e-8,Fatty acids,undefined,Intrasporangiaceae bacterium URHB0013,Actinobacteria,linoleic acid
0.7517140547350472,0.05367277366565749,7.36749322026228e-6,1.5313188432434378e-6,Amino acids,undefined,Lysobacter sp. URHA0019,Gammaproteobacteria,2-aminoisobutyric acid 
0.812806022613948,0.008590283271151435,2.48836245536306e-6,1.665132851854379e-7,Organic acids,undefined,Lysobacter sp. URHA0019,Gammaproteobacteria,"2,3-Dihydroxybenzoic acid"
0.812806011272603,0.008590281240452568,2.4883624245149412e-6,1.6651323657683697e-7,Organic acids,undefined,Lysobacter sp. URHA0019,Gammaproteobacteria,3-Dehydroshikimic acid
0.8201295112187674,0.038983278032507646,7.629832801459112e-6,1.4671760280032212e-6,Amino acids,undefined,Lysobacter sp. URHA0019,Gammaproteobacteria,5-aminovaleric acid
0.7703239504895902,0.010216388821372975,2.3787709898101714e-6,3.441415250661657e-8,Organic acids,undefined,Lysobacter sp. URHA0019,Gammaproteobacteria,abscisic acid
NaN,0.005748691283826837,2.20705601593501e-6,1.8870579688898886e-8,Nucleotides,undefined,Lysobacter sp. URHA0019,Gammaproteobacteria,adenine
NaN,0.005748691283826837,2.20705601593501e-6,1.8870579688898886e-8,Nucleotides,undefined,Lysobacter sp. URHA0019,Gammaproteobacteria,adenosine
0.5905505529783373,0.08640226916243411,8.203084567500747e-6,1.8181818181818183e-6,Amino acids,undefined,Lysobacter sp. URHA0019,Gammaproteobacteria,alanine
0.775076295020767,0.012008512201446865,2.739202616778021e-6,3.000967372161547e-7,Organic acids,undefined,Lysobacter sp. URHA0019,Gammaproteobacteria,alpha-ketoglutaric acid 
0.7433554130697275,0.05544473203869645,7.510843275115659e-6,1.6323927141945676e-6,Amino acids,undefined,Lysobacter sp. URHA0019,Gammaproteobacteria,arginine
0.6847369786855373,0.0676419879895476,8.26542763288222e-6,1.759101276340798e-6,Amino acids,undefined,Lysobacter sp. URHA0019,Gammaproteobacteria,asparagine 
0.8628529055543841,0.029439067096922407,6.564730903121721e-6,1.2146541873762075e-6,Amino acids,undefined,Lysobacter sp. URHA0019,Gammaproteobacteria,betonicine
0.8191730911768842,0.007061883902954382,2.4006422015075256e-6,5.933967945360445e-8,Organic acids,undefined,Lysobacter sp. URHA0019,Gammaproteobacteria,biotin 
0.8204982394584144,0.0070946220562838475,2.4309012967819752e-6,9.93215236450574e-8,Organic acids,undefined,Lysobacter sp. URHA0019,Gammaproteobacteria,caffeic acid
0.8594560648939413,0.030217020214803682,6.6626696313848395e-6,1.21526755414109e-6,Amino acids,undefined,Lysobacter sp. URHA0019,Gammaproteobacteria,choline
0.7967480264875186,0.010013175109699176,2.556628178265999e-6,2.3647528010164257e-7,Organic acids,undefined,Lysobacter sp. URHA0019,Gammaproteobacteria,cis-aconitic acid
NaN,0.005748691283826837,2.20705601593501e-6,1.8870579688898886e-8,Nucleotides,undefined,Lysobacter sp. URHA0019,Gammaproteobacteria,cytidine
0.8007771886194681,0.009486269828165608,2.5192217537325886e-6,2.0392870257153233e-7,Sugars,undefined,Lysobacter sp. URHA0019,Gammaproteobacteria,rhamnose
NaN,0.005748691283826837,2.20705601593501e-6,1.8870579688898886e-8,Nucleotides,undefined,Lysobacter sp. URHA0019,Gammaproteobacteria,deoxyguanosine
0.8172947611520567,0.007189636000828007,2.4018165324852976e-6,6.233892804514708e-8,Sugars,undefined,Lysobacter sp. URHA0019,Gammaproteobacteria,maltose
0.8172947611520567,0.007189636000828007,2.4018165324852976e-6,6.233892804514708e-8,Sugars,undefined,Lysobacter sp. URHA0019,Gammaproteobacteria,sucrose
0.7328691561058602,0.014954195662346327,3.3394360430888645e-6,4.59897033992677e-7,Organic acids,undefined,Lysobacter sp. URHA0019,Gammaproteobacteria,fumaric acid 
0.7517140547350472,0.05367277366565749,7.36749322026228e-6,1.5313188432434378e-6,Amino acids,undefined,Lysobacter sp. URHA0019,Gammaproteobacteria,gamma-amino-n-butyric acid 
0.36539051657885346,0.1279884544711848,6.494453312385578e-6,1.8027566588756762e-6,Amino acids,undefined,Lysobacter sp. URHA0019,Gammaproteobacteria,glycine 
0.8201295112187674,0.038983278032507646,7.629832801459112e-6,1.4671760280032212e-6,Amino acids,undefined,Lysobacter sp. URHA0019,Gammaproteobacteria,glycine betaine
NaN,0.005748691283826837,2.20705601593501e-6,1.8870579688898886e-8,Nucleotides,undefined,Lysobacter sp. URHA0019,Gammaproteobacteria,guanine
NaN,0.005748691283826837,2.20705601593501e-6,1.8870579688898886e-8,Nucleotides,undefined,Lysobacter sp. URHA0019,Gammaproteobacteria,guanosine
0.7981873978244955,0.009895966089068776,2.553794775289347e-6,2.3661997123089135e-7,Sugars,undefined,Lysobacter sp. URHA0019,Gammaproteobacteria,fructose
0.7981873978244955,0.009895966089068776,2.553794775289347e-6,2.3661997123089135e-7,Sugars,undefined,Lysobacter sp. URHA0019,Gammaproteobacteria,glucose
0.7877438014712572,0.04603180369041897,7.537511351825004e-6,1.5557834972145193e-6,Amino acids,undefined,Lysobacter sp. URHA0019,Gammaproteobacteria,histidine
0.7113290765240896,0.06216742928144557,8.0741917944785e-6,1.6985126851653587e-6,Amino acids,undefined,Lysobacter sp. URHA0019,Gammaproteobacteria,homoserine 
NaN,0.005748691283826837,2.20705601593501e-6,1.8870579688898886e-8,Nucleotides,undefined,Lysobacter sp. URHA0019,Gammaproteobacteria,hypoxanthine
NaN,0.005748691283826837,2.20705601593501e-6,1.8870579688898886e-8,Auxins,undefined,Lysobacter sp. URHA0019,Gammaproteobacteria,indole-3-acetic acid
NaN,0.005748691283826837,2.20705601593501e-6,1.8870579688898886e-8,Nucleotides,undefined,Lysobacter sp. URHA0019,Gammaproteobacteria,inosine 
0.8588151015733592,0.03036301819476629,6.680886322375469e-6,1.2153830487646011e-6,Amino acids,undefined,Lysobacter sp. URHA0019,Gammaproteobacteria,isoleucine 
0.7967723525756978,0.007631746516240545,2.3889808141169646e-6,4.0039730709220356e-8,Organic acids,undefined,Lysobacter sp. URHA0019,Gammaproteobacteria,jasmonic acid
0.7197861817748337,0.06040054666890206,7.902985632243843e-6,1.6980536738076178e-6,Amino acids,undefined,Lysobacter sp. URHA0019,Gammaproteobacteria,L-aspartic acid
0.8735529242160354,0.02704754839065449,7.012024833128412e-6,1.251534242084878e-6,Amino acids,undefined,Lysobacter sp. URHA0019,Gammaproteobacteria,L-carnitine
0.7754255732858153,0.04869425420172514,7.777617686754403e-6,1.583514900535112e-6,Amino acids,undefined,Lysobacter sp. URHA0019,Gammaproteobacteria,L-citrulline
0.7821819329147407,0.047234296690113815,7.646318854867706e-6,1.5830771455244787e-6,Amino acids,undefined,Lysobacter sp. URHA0019,Gammaproteobacteria,L-glutamate 
0.776572606952475,0.048447259009861715,7.755401437203113e-6,1.5834406553214132e-6,Amino acids,undefined,Lysobacter sp. URHA0019,Gammaproteobacteria,L-hydroxyproline
0.7821819379663666,0.04723432626410736,7.646320130728734e-6,1.5830771530771035e-6,Amino acids,undefined,Lysobacter sp. URHA0019,Gammaproteobacteria,L-pyroglutamic acid
0.8787925278242354,0.025833653197161424,6.832483810645038e-6,1.1953094450026106e-6,Amino acids,undefined,Lysobacter sp. URHA0019,Gammaproteobacteria,L-tyrosine 
0.660694747505536,0.019625853422553324,5.734575554336251e-6,9.443528394901169e-7,Organic acids,undefined,Lysobacter sp. URHA0019,Gammaproteobacteria,lactic acid
0.8588151015733592,0.03036301819476629,6.680886322375469e-6,1.2153830487646011e-6,Amino acids,undefined,Lysobacter sp. URHA0019,Gammaproteobacteria,leucine
NaN,0.01889739926374411,2.320865651402019e-6,6.220456359424022e-8,Fatty acids,undefined,Lysobacter sp. URHA0019,Gammaproteobacteria,linoleic acid
0.8348062242554486,0.03571561660145874,7.300329831959499e-6,1.4657235751424691e-6,Amino acids,undefined,Lysobacter sp. URHA0019,Gammaproteobacteria,lysine
0.7328691473091977,0.01495418993864975,3.339435727681973e-6,4.5989702171959263e-7,Organic acids,undefined,Lysobacter sp. URHA0019,Gammaproteobacteria,malic acid
0.66098718114821,0.01968706951213068,5.740330873383553e-6,9.466413066209254e-7,Organic acids,undefined,Lysobacter sp. URHA0019,Gammaproteobacteria,malonic acid 
0.8852968186589423,0.024309006927600206,6.60689520005623e-6,1.1289251283248011e-6,Amino acids,undefined,Lysobacter sp. URHA0019,Gammaproteobacteria,methionine 
0.816652577599291,0.007966135200195998,2.46097423729232e-6,1.283064955648908e-7,Sugars,undefined,Lysobacter sp. URHA0019,Gammaproteobacteria,N-acetyl-D-glucosamine 
0.7885739201020914,0.010661904726311951,2.5726337520742037e-6,2.355703286787902e-7,Organic acids,undefined,Lysobacter sp. URHA0019,Gammaproteobacteria,nicotinic acid
0.7825362208904437,0.04715768645854661,7.63940760527206e-6,1.5830541578763265e-6,Amino acids,undefined,Lysobacter sp. URHA0019,Gammaproteobacteria,ornithine
0.8214914140647103,0.006879344968664144,2.428360469814724e-6,9.647242961088352e-8,Organic acids,undefined,Lysobacter sp. URHA0019,Gammaproteobacteria,pantothenic acid 
0.7772581235990179,0.011853691152583926,2.7319987283103905e-6,3.0020875587222217e-7,Sugars,undefined,Lysobacter sp. URHA0019,Gammaproteobacteria,arabinose
0.7772581235990179,0.011853691152583926,2.7319987283103905e-6,3.0020875587222217e-7,Sugars,undefined,Lysobacter sp. URHA0019,Gammaproteobacteria,D-ribose
0.7772581235990179,0.011853691152583926,2.7319987283103905e-6,3.0020875587222217e-7,Sugars,undefined,Lysobacter sp. URHA0019,Gammaproteobacteria,xylose
0.888290283961868,0.02360551300697283,6.502482530560661e-6,1.0997057665139656e-6,Amino acids,undefined,Lysobacter sp. URHA0019,Gammaproteobacteria,phenylalanine 
0.7982068695936362,0.043750028803716264,7.331414052465e-6,1.4796856065498132e-6,Amino acids,undefined,Lysobacter sp. URHA0019,Gammaproteobacteria,proline 
0.8107571438382879,0.008563689105244951,2.4695880223111576e-6,1.3405633834618496e-7,Organic acids,undefined,Lysobacter sp. URHA0019,Gammaproteobacteria,salicylic acid
0.6153211439126731,0.08154489228121733,8.240514608946607e-6,1.8181818181818183e-6,Amino acids,undefined,Lysobacter sp. URHA0019,Gammaproteobacteria,serine 
0.8107571179331721,0.00856368495089344,2.4695879648734163e-6,1.340562473879911e-7,Organic acids,undefined,Lysobacter sp. URHA0019,Gammaproteobacteria,shikimic acid 
0.8197245427131021,0.007111653867511516,2.4010987469631197e-6,6.052047570223673e-8,Organic acids,undefined,Lysobacter sp. URHA0019,Gammaproteobacteria,sinapyl alcohol
0.8180674362984139,0.007649933318734408,2.4432986072610756e-6,1.1591131126370261e-7,Organic acids,undefined,Lysobacter sp. URHA0019,Gammaproteobacteria,stachyhydrine
0.7330835759937786,0.014940540144641136,3.3387297465266423e-6,4.598685487342561e-7,Organic acids,undefined,Lysobacter sp. URHA0019,Gammaproteobacteria,succinic acid
0.7981873978244955,0.009895966089068776,2.553794775289347e-6,2.3661997123089135e-7,Sugars,undefined,Lysobacter sp. URHA0019,Gammaproteobacteria,inositol
0.8204982226890809,0.007094620827533396,2.4309012807076565e-6,9.932150970031347e-8,Organic acids,undefined,Lysobacter sp. URHA0019,Gammaproteobacteria,syringic acid
0.7133611233519377,0.016348366920157228,3.9694301808664896e-6,6.780013140139884e-7,Organic acids,undefined,Lysobacter sp. URHA0019,Gammaproteobacteria,taurine
0.8164748224389604,0.006871236659875207,2.398904901139321e-6,5.5127801847735675e-8,Organic acids,undefined,Lysobacter sp. URHA0019,Gammaproteobacteria,thiamine
0.7330835703995813,0.014940534504767502,3.3387295668709428e-6,4.598685366414814e-7,Organic acids,undefined,Lysobacter sp. URHA0019,Gammaproteobacteria,threonic acid 
0.7113290765240896,0.06216742928144557,8.0741917944785e-6,1.6985126851653587e-6,Amino acids,undefined,Lysobacter sp. URHA0019,Gammaproteobacteria,threonine 
NaN,0.005748691283826837,2.20705601593501e-6,1.8870579688898886e-8,Nucleotides,undefined,Lysobacter sp. URHA0019,Gammaproteobacteria,thymidine
0.819788339756182,0.006989187458661141,2.4181857480675652e-6,8.752296671051202e-8,Organic acids,undefined,Lysobacter sp. URHA0019,Gammaproteobacteria,trans-cinnamic acid
0.8200757027206322,0.006831558002584693,2.416588941991214e-6,8.742325523349555e-8,Organic acids,undefined,Lysobacter sp. URHA0019,Gammaproteobacteria,trans-ferulic acid
0.804635509149723,0.009148098457108862,2.5125490729986487e-6,1.96944899386341e-7,Organic acids,undefined,Lysobacter sp. URHA0019,Gammaproteobacteria,trigonelline
0.8921048184560536,0.02281676353754619,6.3860972677494e-6,1.0739852467491213e-6,Amino acids,undefined,Lysobacter sp. URHA0019,Gammaproteobacteria,tryptophan
NaN,0.005748691283826837,2.20705601593501e-6,1.8870579688898886e-8,Nucleotides,undefined,Lysobacter sp. URHA0019,Gammaproteobacteria,uracil
NaN,0.005748691283826837,2.20705601593501e-6,1.8870579688898886e-8,Nucleotides,undefined,Lysobacter sp. URHA0019,Gammaproteobacteria,uridine
0.8201295112187674,0.038983278032507646,7.629832801459112e-6,1.4671760280032212e-6,Amino acids,undefined,Lysobacter sp. URHA0019,Gammaproteobacteria,valine 
0.8173445487648086,0.007749313604426226,2.4445122423265517e-6,1.173180172134135e-7,Organic acids,undefined,Lysobacter sp. URHA0019,Gammaproteobacteria,vanillic acid
0.8183885379187037,0.0076042107440130935,2.4427419536712376e-6,1.1526717511636637e-7,Organic acids,undefined,Lysobacter sp. URHA0019,Gammaproteobacteria,vanillin
NaN,0.005748691283826837,2.20705601593501e-6,1.8870579688898886e-8,Nucleotides,undefined,Lysobacter sp. URHA0019,Gammaproteobacteria,xanthine
NaN,0.01889739926374411,2.320865651402019e-6,6.220456359424022e-8,Fatty acids,undefined,Lysobacter sp. URHA0019,Gammaproteobacteria,linoleic acid
0.7833067703692242,0.0396845101543003,7.4830862987534464e-6,1.3826614811469617e-6,Amino acids,undefined,Marmoricola sp. URHB0036,Actinobacteria,2-aminoisobutyric acid 
NaN,0.014080587419155124,2.399585237425608e-6,3.8779780524721634e-8,Organic acids,undefined,Marmoricola sp. URHB0036,Actinobacteria,"2,3-Dihydroxybenzoic acid"
NaN,0.01408058706180138,2.399585236603105e-6,3.877977950977375e-8,Organic acids,undefined,Marmoricola sp. URHB0036,Actinobacteria,3-Dehydroshikimic acid
0.8618598459464635,0.028678406946009878,6.687182858764981e-6,1.0927389622438064e-6,Amino acids,undefined,Marmoricola sp. URHB0036,Actinobacteria,5-aminovaleric acid
NaN,0.009051859101105881,2.2839797782890506e-6,2.4884236335873808e-8,Organic acids,undefined,Marmoricola sp. URHB0036,Actinobacteria,abscisic acid
0.568327508545406,0.005288498528138922,2.4600966606290085e-6,3.881327582028418e-8,Nucleotides,undefined,Marmoricola sp. URHB0036,Actinobacteria,adenine
NaN,0.013900216616984252,2.356549510253798e-6,3.826736047739123e-8,Nucleotides,undefined,Marmoricola sp. URHB0036,Actinobacteria,adenosine
0.6028452023133956,0.06457959328375776,1.6887828486247823e-5,5.4319937398012916e-6,Amino acids,undefined,Marmoricola sp. URHB0036,Actinobacteria,alanine
1.0938575671792508,0.010726975930487733,2.4347649471587187e-6,2.9609092698124754e-8,Organic acids,undefined,Marmoricola sp. URHB0036,Actinobacteria,alpha-ketoglutaric acid 
0.77374751804939,0.04102181284697296,7.551436891006256e-6,1.4453682964369343e-6,Amino acids,undefined,Marmoricola sp. URHB0036,Actinobacteria,arginine
0.7068148165301877,0.05025076649163763,6.4626061925063395e-6,1.3208227173853444e-6,Amino acids,undefined,Marmoricola sp. URHB0036,Actinobacteria,asparagine 
0.912538687295138,0.021587534233481427,6.515005816366098e-6,9.092300666089177e-7,Amino acids,undefined,Marmoricola sp. URHB0036,Actinobacteria,betonicine
NaN,0.009339447650472512,2.3043393409401533e-6,2.5692432535326124e-8,Organic acids,undefined,Marmoricola sp. URHB0036,Actinobacteria,biotin 
NaN,0.013714524079994014,2.356272549260005e-6,3.774026821340544e-8,Organic acids,undefined,Marmoricola sp. URHB0036,Actinobacteria,caffeic acid
0.9084970888330881,0.022164057908606576,6.587398576386554e-6,9.409258732956569e-7,Amino acids,undefined,Marmoricola sp. URHB0036,Actinobacteria,choline
NaN,0.014357062043290347,2.426808969661075e-6,3.9566056711701345e-8,Organic acids,undefined,Marmoricola sp. URHB0036,Actinobacteria,cis-aconitic acid
NaN,0.013924745273515846,2.3565861269725775e-6,3.83370194360919e-8,Nucleotides,undefined,Marmoricola sp. URHB0036,Actinobacteria,cytidine
0.8853792834221572,0.030415180008827175,6.929133434429771e-6,1.1588106777087664e-6,Sugars,undefined,Marmoricola sp. URHB0036,Actinobacteria,rhamnose
NaN,0.013900216616984252,2.356549510253798e-6,3.826736047739123e-8,Nucleotides,undefined,Marmoricola sp. URHB0036,Actinobacteria,deoxyguanosine
0.9667242996466281,0.01605194583849697,3.9301068729711015e-6,5.642047492171413e-7,Sugars,undefined,Marmoricola sp. URHB0036,Actinobacteria,maltose
0.9667242996466281,0.01605194583849697,3.9301068729711015e-6,5.642047492171413e-7,Sugars,undefined,Marmoricola sp. URHB0036,Actinobacteria,sucrose
0.597701480290857,0.007301049568081663,2.4443329259086715e-6,2.0217807534767122e-8,Organic acids,undefined,Marmoricola sp. URHB0036,Actinobacteria,fumaric acid 
0.7833067703692242,0.0396845101543003,7.4830862987534464e-6,1.3826614811469617e-6,Amino acids,undefined,Marmoricola sp. URHB0036,Actinobacteria,gamma-amino-n-butyric acid 
0.3661947786950102,0.09705203279770486,5.84555481888478e-6,1.6079535072402475e-6,Amino acids,undefined,Marmoricola sp. URHB0036,Actinobacteria,glycine 
0.8618598459464635,0.028678406946009878,6.687182858764981e-6,1.0927389622438064e-6,Amino acids,undefined,Marmoricola sp. URHB0036,Actinobacteria,glycine betaine
0.569052074625064,0.005273555350553211,2.459988967230301e-6,3.8619049890444705e-8,Nucleotides,undefined,Marmoricola sp. URHB0036,Actinobacteria,guanine
NaN,0.013907556083544482,2.356560456966098e-6,3.828820290615989e-8,Nucleotides,undefined,Marmoricola sp. URHB0036,Actinobacteria,guanosine
0.8774100850486934,0.031759782527372396,7.101437788455902e-6,1.2095606954224563e-6,Sugars,undefined,Marmoricola sp. URHB0036,Actinobacteria,fructose
0.8774100850486934,0.031759782527372396,7.101437788455902e-6,1.2095606954224563e-6,Sugars,undefined,Marmoricola sp. URHB0036,Actinobacteria,glucose
0.8243021880670005,0.03394714611336982,6.570804080257098e-6,1.1919350647196355e-6,Amino acids,undefined,Marmoricola sp. URHB0036,Actinobacteria,histidine
0.7368434865991855,0.04609873115070138,6.3202274009450935e-6,1.2972555207211925e-6,Amino acids,undefined,Marmoricola sp. URHB0036,Actinobacteria,homoserine 
0.5859829457443073,0.006342596348803026,2.4519354357937568e-6,2.552907052153846e-8,Nucleotides,undefined,Marmoricola sp. URHB0036,Actinobacteria,hypoxanthine
NaN,0.004782230294672417,2.261535340607208e-6,1.3152566598938882e-8,Auxins,undefined,Marmoricola sp. URHB0036,Actinobacteria,indole-3-acetic acid
NaN,0.01383247509663142,2.3564484124693294e-6,3.807502195576377e-8,Nucleotides,undefined,Marmoricola sp. URHB0036,Actinobacteria,inosine 
0.9077353563093036,0.022272662538952034,6.601010534973199e-6,9.488177290945811e-7,Amino acids,undefined,Marmoricola sp. URHB0036,Actinobacteria,isoleucine 
NaN,0.009162265744771858,2.291758566507779e-6,2.5194361433248683e-8,Organic acids,undefined,Marmoricola sp. URHB0036,Actinobacteria,jasmonic acid
