BGE,rate,JV,JE,ontology,response,species,phylum,monomer,class
0.557324976166979,0.010104134438232503,2.9167871539499602e-6,1.931856435961249e-7,Nucleotides,undefined,Intrasporangiaceae bacterium URHB0013,Actinobacteria,thymidine,Actinobacteria
0.5791298005846781,0.02010338256878799,6.406943862684192e-6,9.206312924648751e-7,Organic acids,undefined,Intrasporangiaceae bacterium URHB0013,Actinobacteria,trans-cinnamic acid,Actinobacteria
0.5798904860210281,0.020103372906343966,6.4076883766151855e-6,9.207447400923043e-7,Organic acids,undefined,Intrasporangiaceae bacterium URHB0013,Actinobacteria,trans-ferulic acid,Actinobacteria
0.5653601765307512,0.020103360628856985,6.393428315164388e-6,9.185826361204805e-7,Organic acids,undefined,Intrasporangiaceae bacterium URHB0013,Actinobacteria,trigonelline,Actinobacteria
0.5988000624779267,0.1832824954530481,1.49234698704341e-5,7.0397723701591036e-6,Amino acids,undefined,Intrasporangiaceae bacterium URHB0013,Actinobacteria,tryptophan,Actinobacteria
0.4927907691972861,0.010104136017240334,2.91680828583537e-6,1.912322520315891e-7,Nucleotides,undefined,Intrasporangiaceae bacterium URHB0013,Actinobacteria,uracil,Actinobacteria
0.5535418065413376,0.010104133727096357,2.9167887063244103e-6,1.9306550570511697e-7,Nucleotides,undefined,Intrasporangiaceae bacterium URHB0013,Actinobacteria,uridine,Actinobacteria
0.5763675012427862,0.18328054755568096,1.3230634832103676e-5,5.306431485771093e-6,Amino acids,undefined,Intrasporangiaceae bacterium URHB0013,Actinobacteria,valine ,Actinobacteria
0.5732742864817809,0.02010336675051723,6.401198097005762e-6,9.197574791263088e-7,Organic acids,undefined,Intrasporangiaceae bacterium URHB0013,Actinobacteria,vanillic acid,Actinobacteria
0.5739527380467278,0.020103372223669837,6.401865361605953e-6,9.198588995111816e-7,Organic acids,undefined,Intrasporangiaceae bacterium URHB0013,Actinobacteria,vanillin,Actinobacteria
0.5001136297327,0.010104133755316356,2.916806788899972e-6,1.9145494749246134e-7,Nucleotides,undefined,Intrasporangiaceae bacterium URHB0013,Actinobacteria,xanthine,Actinobacteria
0.5921495646448551,0.016781186989300804,4.573018255150194e-6,6.145372391517188e-7,Fatty acids,undefined,Intrasporangiaceae bacterium URHB0013,Actinobacteria,linoleic acid,Actinobacteria
0.5824499349510164,0.1394262278937757,1.3227076470711627e-5,5.520888864081781e-6,Amino acids,undefined,Lysobacter sp. URHA0019,Proteobacteria,2-aminoisobutyric acid ,Gammaproteobacteria
0.6068147656774319,0.040653300771864555,1.0496478834399122e-5,1.7745487838892139e-6,Organic acids,undefined,Lysobacter sp. URHA0019,Proteobacteria,"2,3-Dihydroxybenzoic acid",Gammaproteobacteria
0.6068147634732918,0.04065320983409601,1.0496477891645026e-5,1.7745487827528495e-6,Organic acids,undefined,Lysobacter sp. URHA0019,Proteobacteria,3-Dehydroshikimic acid,Gammaproteobacteria
0.6080554796908907,0.13942737375342437,1.413315977878038e-5,6.331838354803173e-6,Amino acids,undefined,Lysobacter sp. URHA0019,Proteobacteria,5-aminovaleric acid,Gammaproteobacteria
0.6333924209265008,0.040653875920152654,1.3263778779641664e-5,1.8337566044369702e-6,Organic acids,undefined,Lysobacter sp. URHA0019,Proteobacteria,abscisic acid,Gammaproteobacteria
NaN,0.003724988457692857,2.6216436264639387e-6,1.518230722413114e-8,Nucleotides,undefined,Lysobacter sp. URHA0019,Proteobacteria,adenine,Gammaproteobacteria
NaN,0.003724988457692857,2.6216436264639387e-6,1.518230722413114e-8,Nucleotides,undefined,Lysobacter sp. URHA0019,Proteobacteria,adenosine,Gammaproteobacteria
0.5093409610846669,0.13942175968430726,1.134723606483568e-5,4.069117576261923e-6,Amino acids,undefined,Lysobacter sp. URHA0019,Proteobacteria,alpha-alanine ,Gammaproteobacteria
0.5873973204625098,0.04065350250979642,9.576327550100336e-6,1.7311465824731412e-6,Organic acids,undefined,Lysobacter sp. URHA0019,Proteobacteria,alpha-ketoglutaric acid ,Gammaproteobacteria
0.5791131171693547,0.1394246973058449,1.3224010837303508e-5,5.518137111947791e-6,Amino acids,undefined,Lysobacter sp. URHA0019,Proteobacteria,arginine,Gammaproteobacteria
0.5545656221549936,0.13942327241758437,1.2314839756936986e-5,4.711287534615092e-6,Amino acids,undefined,Lysobacter sp. URHA0019,Proteobacteria,asparagine ,Gammaproteobacteria
0.6229358738995386,0.13942792457925046,1.4923586576394252e-5,7.2987343422512295e-6,Amino acids,undefined,Lysobacter sp. URHA0019,Proteobacteria,betonicine,Gammaproteobacteria
0.6261421563666902,0.04065432234092298,1.2337926779208587e-5,1.8248165477475077e-6,Organic acids,undefined,Lysobacter sp. URHA0019,Proteobacteria,biotin ,Gammaproteobacteria
0.6170517497310886,0.040653879651714346,1.1410671996758861e-5,1.8181818181818183e-6,Organic acids,undefined,Lysobacter sp. URHA0019,Proteobacteria,caffeic acid,Gammaproteobacteria
0.6217813187772396,0.13942794367891004,1.4922750838989045e-5,7.297709421146058e-6,Amino acids,undefined,Lysobacter sp. URHA0019,Proteobacteria,choline,Gammaproteobacteria
0.5990259399426496,0.040654988356887994,1.0490094221936547e-5,1.7745942607225624e-6,Organic acids,undefined,Lysobacter sp. URHA0019,Proteobacteria,cis-aconitic acid,Gammaproteobacteria
NaN,0.003724988457692857,2.6216436264639387e-6,1.518230722413114e-8,Nucleotides,undefined,Lysobacter sp. URHA0019,Proteobacteria,cytidine,Gammaproteobacteria
0.6019543155192201,0.04065514101656682,1.0492494323698869e-5,1.774576873235425e-6,Sugars,undefined,Lysobacter sp. URHA0019,Proteobacteria,rhamnose,Gammaproteobacteria
NaN,0.003724988457692857,2.6216436264639387e-6,1.518230722413114e-8,Nucleotides,undefined,Lysobacter sp. URHA0019,Proteobacteria,deoxyguanosine,Gammaproteobacteria
0.6254174884960614,0.04065371382324176,1.2337285354085429e-5,1.824695319667604e-6,Sugars,undefined,Lysobacter sp. URHA0019,Proteobacteria,maltose,Gammaproteobacteria
0.6254174884960614,0.04065371382324176,1.2337285354085429e-5,1.824695319667604e-6,Sugars,undefined,Lysobacter sp. URHA0019,Proteobacteria,sucrose,Gammaproteobacteria
0.5696179880731306,0.04065225760711358,9.562574516962125e-6,1.7313938508031056e-6,Organic acids,undefined,Lysobacter sp. URHA0019,Proteobacteria,fumaric acid ,Gammaproteobacteria
0.5824499349510164,0.1394262278937757,1.3227076470711627e-5,5.520888864081781e-6,Amino acids,undefined,Lysobacter sp. URHA0019,Proteobacteria,gamma-amino-n-butyric acid ,Gammaproteobacteria
0.3599904255295435,0.13936429411250628,7.66102619654533e-6,2.145731310963727e-6,Amino acids,undefined,Lysobacter sp. URHA0019,Proteobacteria,glycine ,Gammaproteobacteria
0.6080554796908907,0.13942737375342437,1.413315977878038e-5,6.331838354803173e-6,Amino acids,undefined,Lysobacter sp. URHA0019,Proteobacteria,glycine betaine,Gammaproteobacteria
NaN,0.003724988457692857,2.6216436264639387e-6,1.518230722413114e-8,Nucleotides,undefined,Lysobacter sp. URHA0019,Proteobacteria,guanine,Gammaproteobacteria
NaN,0.003724988457692857,2.6216436264639387e-6,1.518230722413114e-8,Nucleotides,undefined,Lysobacter sp. URHA0019,Proteobacteria,guanosine,Gammaproteobacteria
0.5996634538244696,0.04065503222212528,1.049061608579321e-5,1.774590444483777e-6,Sugars,undefined,Lysobacter sp. URHA0019,Proteobacteria,fructose,Gammaproteobacteria
0.5996634538244696,0.04065503222212528,1.049061608579321e-5,1.774590444483777e-6,Sugars,undefined,Lysobacter sp. URHA0019,Proteobacteria,glucose,Gammaproteobacteria
0.596287690971004,0.1394271439173671,1.4123386199120305e-5,6.32164113747191e-6,Amino acids,undefined,Lysobacter sp. URHA0019,Proteobacteria,histidine,Gammaproteobacteria
0.5661599422071364,0.13942524325006575,1.3211453149638794e-5,5.5068629603610114e-6,Amino acids,undefined,Lysobacter sp. URHA0019,Proteobacteria,homoserine ,Gammaproteobacteria
NaN,0.003724988457692857,2.6216436264639387e-6,1.518230722413114e-8,Nucleotides,undefined,Lysobacter sp. URHA0019,Proteobacteria,hypoxanthine,Gammaproteobacteria
NaN,0.003724988457692857,2.6216436264639387e-6,1.518230722413114e-8,Auxins,undefined,Lysobacter sp. URHA0019,Proteobacteria,indole-3-acetic acid,Gammaproteobacteria
NaN,0.003724988457692857,2.6216436264639387e-6,1.518230722413114e-8,Nucleotides,undefined,Lysobacter sp. URHA0019,Proteobacteria,inosine ,Gammaproteobacteria
0.6215630549735418,0.13942792506734414,1.4922590200555058e-5,7.297511689126563e-6,Amino acids,undefined,Lysobacter sp. URHA0019,Proteobacteria,isoleucine ,Gammaproteobacteria
0.6304478282830103,0.040654383808121405,1.2341728152051314e-5,1.825531865606279e-6,Organic acids,undefined,Lysobacter sp. URHA0019,Proteobacteria,jasmonic acid,Gammaproteobacteria
0.569716516878721,0.13942531289934124,1.3214891670433828e-5,5.509943225999714e-6,Amino acids,undefined,Lysobacter sp. URHA0019,Proteobacteria,L-aspartic acid,Gammaproteobacteria
0.6264301041070377,0.13942796543958258,1.4926113158800158e-5,7.301837232332397e-6,Amino acids,undefined,Lysobacter sp. URHA0019,Proteobacteria,L-carnitine,Gammaproteobacteria
0.5914960603393724,0.13942545408113233,1.3235218338227968e-5,5.528213830471103e-6,Amino acids,undefined,Lysobacter sp. URHA0019,Proteobacteria,L-citrulline,Gammaproteobacteria
0.5940614113884832,0.1394268328580536,1.3237475657139655e-5,5.5302444997238334e-6,Amino acids,undefined,Lysobacter sp. URHA0019,Proteobacteria,L-glutamate ,Gammaproteobacteria
0.591933404470794,0.1394254659190814,1.3235606092138478e-5,5.528563244225542e-6,Amino acids,undefined,Lysobacter sp. URHA0019,Proteobacteria,L-hydroxyproline,Gammaproteobacteria
0.594061419734145,0.13942695198142752,1.3237479206200656e-5,5.530249851350614e-6,Amino acids,undefined,Lysobacter sp. URHA0019,Proteobacteria,L-pyroglutamic acid,Gammaproteobacteria
0.6281806165234805,0.13942718206610888,1.4927376562379604e-5,7.303390270653654e-6,Amino acids,undefined,Lysobacter sp. URHA0019,Proteobacteria,L-tyrosine ,Gammaproteobacteria
0.5374546492710146,0.04065286702509391,8.717587591471895e-6,1.648154999858756e-6,Organic acids,undefined,Lysobacter sp. URHA0019,Proteobacteria,lactic acid,Gammaproteobacteria
0.6215630549832072,0.13942792507287682,1.4922590257845944e-5,7.297511749123969e-6,Amino acids,undefined,Lysobacter sp. URHA0019,Proteobacteria,leucine,Gammaproteobacteria
0.6369180756829209,0.030752683723922924,1.2716104220500689e-5,1.773251701103363e-6,Fatty acids,undefined,Lysobacter sp. URHA0019,Proteobacteria,linoleic acid,Gammaproteobacteria
0.6132513332038998,0.13942644891186626,1.413735268677479e-5,6.336218433855e-6,Amino acids,undefined,Lysobacter sp. URHA0019,Proteobacteria,lysine,Gammaproteobacteria
0.5696179844399865,0.040652241043195585,9.562572564648204e-6,1.731393846965497e-6,Organic acids,undefined,Lysobacter sp. URHA0019,Proteobacteria,malic acid,Gammaproteobacteria
0.5370129678314546,0.04065284092218624,8.717266356134527e-6,1.6481659990164356e-6,Organic acids,undefined,Lysobacter sp. URHA0019,Proteobacteria,malonic acid ,Gammaproteobacteria
0.6303447766477723,0.13942711235254127,1.4928921309099945e-5,7.305285503889432e-6,Amino acids,undefined,Lysobacter sp. URHA0019,Proteobacteria,methionine ,Gammaproteobacteria
0.6102505617022382,0.04065514176828351,1.04992877921491e-5,1.7745294819951936e-6,Sugars,undefined,Lysobacter sp. URHA0019,Proteobacteria,N-acetyl-D-glucosamine ,Gammaproteobacteria
0.5954580720466098,0.04065310479019814,1.048717045865284e-5,1.7746159393815363e-6,Organic acids,undefined,Lysobacter sp. URHA0019,Proteobacteria,nicotinic acid,Gammaproteobacteria
0.5941952301219932,0.13942694006520873,1.3237595278285707e-5,5.530353984732275e-6,Amino acids,undefined,Lysobacter sp. URHA0019,Proteobacteria,ornithine,Gammaproteobacteria
0.6181766797258561,0.04065547700102004,1.1411652057747327e-5,1.8181818181818183e-6,Organic acids,undefined,Lysobacter sp. URHA0019,Proteobacteria,pantothenic acid ,Gammaproteobacteria
0.5882886636402782,0.04065469355875387,9.57701252705552e-6,1.7311350234452726e-6,Sugars,undefined,Lysobacter sp. URHA0019,Proteobacteria,arabinose,Gammaproteobacteria
0.5882886636402782,0.04065469355875387,9.57701252705552e-6,1.7311350234452726e-6,Sugars,undefined,Lysobacter sp. URHA0019,Proteobacteria,D-ribose,Gammaproteobacteria
0.5882886638355336,0.04065469358309055,9.577012871147041e-6,1.7311350234452563e-6,Sugars,undefined,Lysobacter sp. URHA0019,Proteobacteria,xylose,Gammaproteobacteria
0.6313381348062304,0.1394283378104374,1.4929634339152354e-5,7.306166210740727e-6,Amino acids,undefined,Lysobacter sp. URHA0019,Proteobacteria,phenylalanine ,Gammaproteobacteria
0.6001799766646977,0.13942724112192717,1.4126663386100416e-5,6.32505884927929e-6,Amino acids,undefined,Lysobacter sp. URHA0019,Proteobacteria,proline ,Gammaproteobacteria
0.6071319785116149,0.04065367997336073,1.0496738837023005e-5,1.774546984175064e-6,Organic acids,undefined,Lysobacter sp. URHA0019,Proteobacteria,salicylic acid,Gammaproteobacteria
0.5219775179926395,0.13942055054012478,1.136281654804199e-5,4.079513594100406e-6,Amino acids,undefined,Lysobacter sp. URHA0019,Proteobacteria,serine ,Gammaproteobacteria
0.6071319742746474,0.0406535215612355,1.0496737233495015e-5,1.7745469818400167e-6,Organic acids,undefined,Lysobacter sp. URHA0019,Proteobacteria,shikimic acid ,Gammaproteobacteria
0.6258602294996582,0.040655184077177296,1.2337681756759632e-5,1.824770764722001e-6,Organic acids,undefined,Lysobacter sp. URHA0019,Proteobacteria,sinapyl alcohol,Gammaproteobacteria
0.6134514759681493,0.040653887601338916,1.1407531468259783e-5,1.8181818181818183e-6,Organic acids,undefined,Lysobacter sp. URHA0019,Proteobacteria,stachyhydrine,Gammaproteobacteria
0.5697041405011452,0.04065225596726292,9.562639830913753e-6,1.7313925701454658e-6,Organic acids,undefined,Lysobacter sp. URHA0019,Proteobacteria,succinic acid,Gammaproteobacteria
0.5996634538244696,0.04065503222212528,1.049061608579321e-5,1.774590444483777e-6,Sugars,undefined,Lysobacter sp. URHA0019,Proteobacteria,inositol,Gammaproteobacteria
0.6170517477225519,0.04065387116298657,1.141067092418594e-5,1.8181818181818183e-6,Organic acids,undefined,Lysobacter sp. URHA0019,Proteobacteria,syringic acid,Gammaproteobacteria
0.5602248295964753,0.040651840089059026,8.733765582471115e-6,1.6476397107149017e-6,Organic acids,undefined,Lysobacter sp. URHA0019,Proteobacteria,taurine,Gammaproteobacteria
0.6272175891612743,0.04065540165179583,1.233887509966888e-5,1.8249947582123276e-6,Organic acids,undefined,Lysobacter sp. URHA0019,Proteobacteria,thiamine,Gammaproteobacteria
0.5697041365805002,0.04065374724966879,9.562637147536544e-6,1.7313925663479757e-6,Organic acids,undefined,Lysobacter sp. URHA0019,Proteobacteria,threonic acid ,Gammaproteobacteria
0.5661599422074179,0.13942524324429956,1.3211453149721827e-5,5.506862960470211e-6,Amino acids,undefined,Lysobacter sp. URHA0019,Proteobacteria,threonine ,Gammaproteobacteria
NaN,0.003724988457692857,2.6216436264639387e-6,1.518230722413114e-8,Nucleotides,undefined,Lysobacter sp. URHA0019,Proteobacteria,thymidine,Gammaproteobacteria
0.6194338049305117,0.04065390020215434,1.1412753637927299e-5,1.8181818181818183e-6,Organic acids,undefined,Lysobacter sp. URHA0019,Proteobacteria,trans-cinnamic acid,Gammaproteobacteria
0.6202774334837222,0.040653880302278955,1.1413487962657618e-5,1.8181818181818183e-6,Organic acids,undefined,Lysobacter sp. URHA0019,Proteobacteria,trans-ferulic acid,Gammaproteobacteria
0.6037621370666653,0.040655169689324575,1.049397943076913e-5,1.7745663170869128e-6,Organic acids,undefined,Lysobacter sp. URHA0019,Proteobacteria,trigonelline,Gammaproteobacteria
0.632581620695098,0.13942833530208962,1.5708632644950566e-5,8.262497067834794e-6,Amino acids,undefined,Lysobacter sp. URHA0019,Proteobacteria,tryptophan,Gammaproteobacteria
NaN,0.003724988457692857,2.6216436264639387e-6,1.518230722413114e-8,Nucleotides,undefined,Lysobacter sp. URHA0019,Proteobacteria,uracil,Gammaproteobacteria
NaN,0.003724988457692857,2.6216436264639387e-6,1.518230722413114e-8,Nucleotides,undefined,Lysobacter sp. URHA0019,Proteobacteria,uridine,Gammaproteobacteria
0.6080554796908907,0.13942737375342437,1.413315977878038e-5,6.331838354803173e-6,Amino acids,undefined,Lysobacter sp. URHA0019,Proteobacteria,valine ,Gammaproteobacteria
0.6129351320971711,0.04065387585182122,1.1407081495510796e-5,1.8181818181818183e-6,Organic acids,undefined,Lysobacter sp. URHA0019,Proteobacteria,vanillic acid,Gammaproteobacteria
0.6136885260810484,0.04065487134079003,1.1407738675367844e-5,1.8181818181818183e-6,Organic acids,undefined,Lysobacter sp. URHA0019,Proteobacteria,vanillin,Gammaproteobacteria
NaN,0.003724988457692857,2.6216436264639387e-6,1.518230722413114e-8,Nucleotides,undefined,Lysobacter sp. URHA0019,Proteobacteria,xanthine,Gammaproteobacteria
0.6369180756829209,0.030752683723922924,1.2716104220500689e-5,1.773251701103363e-6,Fatty acids,undefined,Lysobacter sp. URHA0019,Proteobacteria,linoleic acid,Gammaproteobacteria
0.5928718286418342,0.10614715235893911,1.18032323948995e-5,2.844415834290255e-6,Amino acids,undefined,Marmoricola sp. URHB0036,Actinobacteria,2-aminoisobutyric acid ,Actinobacteria
0.589827495290041,0.008353910605158006,3.029403473447505e-6,1.4872231745380268e-7,Organic acids,undefined,Marmoricola sp. URHB0036,Actinobacteria,"2,3-Dihydroxybenzoic acid",Actinobacteria
0.5898274849553959,0.008353908791760314,3.0294034403441613e-6,1.48722282506795e-7,Organic acids,undefined,Marmoricola sp. URHB0036,Actinobacteria,3-Dehydroshikimic acid,Actinobacteria
0.620213969922042,0.10614872189444374,1.2726194530675532e-5,3.309795415294695e-6,Amino acids,undefined,Marmoricola sp. URHB0036,Actinobacteria,5-aminovaleric acid,Actinobacteria
0.6162182294685576,0.008353907815554812,3.0293985919257687e-6,1.4986477139685425e-7,Organic acids,undefined,Marmoricola sp. URHB0036,Actinobacteria,abscisic acid,Actinobacteria
0.5107444287160559,0.008353889421759603,3.029419195786085e-6,1.4549485222664247e-7,Nucleotides,undefined,Marmoricola sp. URHB0036,Actinobacteria,adenine,Actinobacteria
0.5948920111451308,0.008353902640453256,3.029402369092804e-6,1.4893955033605224e-7,Nucleotides,undefined,Marmoricola sp. URHB0036,Actinobacteria,adenosine,Actinobacteria
0.5153037615008096,0.10614031583007309,9.966523715709769e-6,2.0902986160281064e-6,Amino acids,undefined,Marmoricola sp. URHB0036,Actinobacteria,alpha-alanine ,Actinobacteria
0.570402961072801,0.008353905454681232,3.0294071911880376e-6,1.4789642939539928e-7,Organic acids,undefined,Marmoricola sp. URHB0036,Actinobacteria,alpha-ketoglutaric acid ,Actinobacteria
0.5893196342858742,0.10614873177680476,1.1800540995681442e-5,2.843042449424537e-6,Amino acids,undefined,Marmoricola sp. URHB0036,Actinobacteria,arginine,Actinobacteria
0.5629906050137768,0.10614554112332594,1.0877032873284679e-5,2.3811149210646174e-6,Amino acids,undefined,Marmoricola sp. URHB0036,Actinobacteria,asparagine ,Actinobacteria
0.636143298714922,0.10614922237272587,1.3590771139681313e-5,3.934253939771522e-6,Amino acids,undefined,Marmoricola sp. URHB0036,Actinobacteria,betonicine,Actinobacteria
0.6090019217471576,0.008353907509086576,3.0293998919703286e-6,1.4954988931112974e-7,Organic acids,undefined,Marmoricola sp. URHB0036,Actinobacteria,biotin ,Actinobacteria
0.5999878097378317,0.008353910829931668,3.029401552128099e-6,1.4915925891719846e-7,Organic acids,undefined,Marmoricola sp. URHB0036,Actinobacteria,caffeic acid,Actinobacteria
0.6349045281034016,0.10615045965548753,1.3589943096542031e-5,3.93364745535665e-6,Amino acids,undefined,Marmoricola sp. URHB0036,Actinobacteria,choline,Actinobacteria
0.581835020529339,0.008353906228153407,3.0294049224003806e-6,1.483809709266642e-7,Organic acids,undefined,Marmoricola sp. URHB0036,Actinobacteria,cis-aconitic acid,Actinobacteria
0.5942100454202245,0.008353904159364508,3.0294025046669173e-6,1.4891026820083235e-7,Nucleotides,undefined,Marmoricola sp. URHB0036,Actinobacteria,cytidine,Actinobacteria
0.6291313645388632,0.12505433683248582,1.3867695543276069e-5,4.690022337473146e-6,Sugars,undefined,Marmoricola sp. URHB0036,Actinobacteria,rhamnose,Actinobacteria
0.5948920101695778,0.008353902640469344,3.029402369092994e-6,1.489395428544549e-7,Nucleotides,undefined,Marmoricola sp. URHB0036,Actinobacteria,deoxyguanosine,Actinobacteria
0.6546846318903321,0.12505494795261285,1.467141280900836e-5,5.507683406121783e-6,Sugars,undefined,Marmoricola sp. URHB0036,Actinobacteria,maltose,Actinobacteria
0.6546846318903321,0.12505494795261285,1.467141280900836e-5,5.507683406121783e-6,Sugars,undefined,Marmoricola sp. URHB0036,Actinobacteria,sucrose,Actinobacteria
0.5523874061559912,0.008353902820367791,3.0294108243109463e-6,1.471409433965703e-7,Organic acids,undefined,Marmoricola sp. URHB0036,Actinobacteria,fumaric acid ,Actinobacteria
0.5928718286418342,0.10614715235893911,1.18032323948995e-5,2.844415834290255e-6,Amino acids,undefined,Marmoricola sp. URHB0036,Actinobacteria,gamma-amino-n-butyric acid ,Actinobacteria
0.36076718172187194,0.10608951414309546,6.687441103544482e-6,1.694664410622918e-6,Amino acids,undefined,Marmoricola sp. URHB0036,Actinobacteria,glycine ,Actinobacteria
0.620213969922042,0.10614872189444374,1.2726194530675532e-5,3.309795415294695e-6,Amino acids,undefined,Marmoricola sp. URHB0036,Actinobacteria,glycine betaine,Actinobacteria
0.51129196324528,0.008353887534244722,3.0294190182779915e-6,1.455172182615417e-7,Nucleotides,undefined,Marmoricola sp. URHB0036,Actinobacteria,guanine,Actinobacteria
0.594688183682986,0.008353901435230814,3.029402388568297e-6,1.4893076711637108e-7,Nucleotides,undefined,Marmoricola sp. URHB0036,Actinobacteria,guanosine,Actinobacteria
0.6265689277279061,0.1250541525781467,1.38658662316788e-5,4.688475764897e-6,Sugars,undefined,Marmoricola sp. URHB0036,Actinobacteria,fructose,Actinobacteria
0.6265689277279061,0.1250541525781467,1.38658662316788e-5,4.688475764897e-6,Sugars,undefined,Marmoricola sp. URHB0036,Actinobacteria,glucose,Actinobacteria
0.6076356522678571,0.10614966343123394,1.2717103849375929e-5,3.304372306959595e-6,Amino acids,undefined,Marmoricola sp. URHB0036,Actinobacteria,histidine,Actinobacteria
0.5752880069241832,0.10614792435932913,1.1789539180677274e-5,2.8374218378160024e-6,Amino acids,undefined,Marmoricola sp. URHB0036,Actinobacteria,homoserine ,Actinobacteria
0.5295943719445745,0.008353895174897307,3.029415195163143e-6,1.4626996351643228e-7,Nucleotides,undefined,Marmoricola sp. URHB0036,Actinobacteria,hypoxanthine,Actinobacteria
0.482836852097983,0.0066709533063321795,2.911631428328933e-6,2.3174649904254448e-8,Auxins,undefined,Marmoricola sp. URHB0036,Actinobacteria,indole-3-acetic acid,Actinobacteria
0.5967647398643967,0.008353902998972824,3.029402024769159e-6,1.490201583768181e-7,Nucleotides,undefined,Marmoricola sp. URHB0036,Actinobacteria,inosine ,Actinobacteria
0.6346703767763714,0.10615044914703711,1.3589787328087866e-5,3.93353304528163e-6,Amino acids,undefined,Marmoricola sp. URHB0036,Actinobacteria,isoleucine ,Actinobacteria
0.6134767257029338,0.008353911307430453,3.0293991528824335e-6,1.497449770676904e-7,Organic acids,undefined,Marmoricola sp. URHB0036,Actinobacteria,jasmonic acid,Actinobacteria
0.5790624265605682,0.10614457126277849,1.1792547247573915e-5,2.838954302731679e-6,Amino acids,undefined,Marmoricola sp. URHB0036,Actinobacteria,L-aspartic acid,Actinobacteria
0.6398940641027526,0.10614954846759543,1.3593265681653847e-5,3.936083306567427e-6,Amino acids,undefined,Marmoricola sp. URHB0036,Actinobacteria,L-carnitine,Actinobacteria
0.6025132413529065,0.1061495281652762,1.1810402387897632e-5,2.848086301588561e-6,Amino acids,undefined,Marmoricola sp. URHB0036,Actinobacteria,L-citrulline,Actinobacteria
0.6054011788724154,0.10614951129162915,1.2715450040423005e-5,3.3033840478055836e-6,Amino acids,undefined,Marmoricola sp. URHB0036,Actinobacteria,L-glutamate ,Actinobacteria
0.6029797867660298,0.10614956023404656,1.1810743478612561e-5,2.848261029804846e-6,Amino acids,undefined,Marmoricola sp. URHB0036,Actinobacteria,L-hydroxyproline,Actinobacteria
0.6054011843214583,0.10614957963361851,1.2715452021237087e-5,3.3033868737743682e-6,Amino acids,undefined,Marmoricola sp. URHB0036,Actinobacteria,L-pyroglutamic acid,Actinobacteria
0.6417740354488564,0.10614959055114465,1.3594508610561428e-5,3.936995977287649e-6,Amino acids,undefined,Marmoricola sp. URHB0036,Actinobacteria,L-tyrosine ,Actinobacteria
0.5189406742534066,0.008353893771412782,3.0294174903672285e-6,1.4583085569896223e-7,Organic acids,undefined,Marmoricola sp. URHB0036,Actinobacteria,lactic acid,Actinobacteria
0.6346703768663466,0.10615044916838615,1.3589787729113472e-5,3.9335333442725205e-6,Amino acids,undefined,Marmoricola sp. URHB0036,Actinobacteria,leucine,Actinobacteria
0.6620590307914003,0.05122635086883168,1.4529700560672843e-5,2.5020645476888034e-6,Fatty acids,undefined,Marmoricola sp. URHB0036,Actinobacteria,linoleic acid,Actinobacteria
0.6257767162514791,0.10615040173411357,1.2730122566226494e-5,3.312141831544756e-6,Amino acids,undefined,Marmoricola sp. URHB0036,Actinobacteria,lysine,Actinobacteria
0.5523873922372307,0.008353900414946698,3.0294107804236553e-6,1.4714088811571627e-7,Organic acids,undefined,Marmoricola sp. URHB0036,Actinobacteria,malic acid,Actinobacteria
0.5185054400678896,0.008353891107661993,3.02941749634719e-6,1.4581297380710963e-7,Organic acids,undefined,Marmoricola sp. URHB0036,Actinobacteria,malonic acid ,Actinobacteria
0.6440991234330593,0.10615083645411691,1.3596036774743434e-5,3.938114780065923e-6,Amino acids,undefined,Marmoricola sp. URHB0036,Actinobacteria,methionine ,Actinobacteria
0.638419722299472,0.12505369733684632,1.3874205987364545e-5,4.6955267498958014e-6,Sugars,undefined,Marmoricola sp. URHB0036,Actinobacteria,N-acetyl-D-glucosamine ,Actinobacteria
0.5781856008250144,0.008353910844251123,3.0294057412411364e-6,1.482259144971517e-7,Organic acids,undefined,Marmoricola sp. URHB0036,Actinobacteria,nicotinic acid,Actinobacteria
0.6055440347050132,0.10614957031917732,1.2715558118381388e-5,3.3034498021926526e-6,Amino acids,undefined,Marmoricola sp. URHB0036,Actinobacteria,ornithine,Actinobacteria
0.6011507777661997,0.008353907656963068,3.029401298197021e-6,1.492094600202641e-7,Organic acids,undefined,Marmoricola sp. URHB0036,Actinobacteria,pantothenic acid ,Actinobacteria
0.61422204952693,0.12505203273559684,1.2978253400758703e-5,4.058697262649562e-6,Sugars,undefined,Marmoricola sp. URHB0036,Actinobacteria,arabinose,Actinobacteria
0.61422204952693,0.12505203273559684,1.2978253400758703e-5,4.058697262649562e-6,Sugars,undefined,Marmoricola sp. URHB0036,Actinobacteria,D-ribose,Actinobacteria
0.6142220495275994,0.12505203281904972,1.2978253400723717e-5,4.0586972626121425e-6,Sugars,undefined,Marmoricola sp. URHB0036,Actinobacteria,xylose,Actinobacteria
0.6453002445957083,0.10615095855292811,1.4450078222469425e-5,4.5571815592669415e-6,Amino acids,undefined,Marmoricola sp. URHB0036,Actinobacteria,phenylalanine ,Actinobacteria
0.611792893154189,0.10614974296091066,1.2720141354257374e-5,3.3061834990519703e-6,Amino acids,undefined,Marmoricola sp. URHB0036,Actinobacteria,proline ,Actinobacteria
