Vmax,K,ontology,response
0.06456500951884969,0.00036716603836232524,Amino acids,positive
0.0009141404090178797,0.0001493561075706575,Organic acids,positive
0.0047686006600825255,0.0001341458116582056,Nucleotides,positive
0.0010519400792253393,0.00015117077300314522,Nucleotides,positive
0.271125066439401,0.0017283318583598399,Amino acids,positive
0.004317018088630514,0.00013617370312076825,Organic acids,positive
0.10983769527911094,0.0005537957135828037,Amino acids,positive
0.15675549608570571,0.0009367784646188124,Amino acids,positive
0.04452710480021205,0.00026502773322901487,Amino acids,positive
0.00138331634355532,0.00014684151555852888,Organic acids,positive
0.0020010096004771253,0.00013257308593610465,Organic acids,positive
0.04602980888559801,0.0002797963726973893,Amino acids,positive
0.003364551672983937,0.00013870673675476326,Organic acids,positive
0.0010741277962180793,0.00014605555440913774,Nucleotides,positive
0.0552468673752823,0.00033313318626564586,Sugars,positive
0.0010519400792253393,0.00015117077300314522,Nucleotides,positive
0.02532467348550778,0.00022728798774008968,Sugars,positive
0.02532467348550778,0.00022728798774008968,Sugars,positive
0.005992771731700008,0.0001373239858571936,Organic acids,positive
0.10412051274375753,0.0006002844486353073,Amino acids,positive
1.8722325055896472,0.01592146687570133,Amino acids,positive
0.06456500951884969,0.00036716603836232524,Amino acids,positive
0.004734246453327774,0.00013997456326055556,Nucleotides,positive
0.001058560605646635,0.00015456244195393887,Nucleotides,positive
0.058520489496594594,0.0003585548407906127,Sugars,positive
0.058520489496594594,0.0003585548407906127,Sugars,positive
0.08199128817477998,0.0004259086521053422,Amino acids,positive
0.1338635485267743,0.0007844647114684108,Amino acids,positive
0.0036800910728378633,0.00012992313369033403,Nucleotides,positive
0.0,0.00012580386290489098,Auxins,positive
0.000991534993015804,0.00015100396675594204,Nucleotides,positive
0.04631509777420146,0.0002743369573112634,Amino acids,positive
0.0010898453796698668,0.00013741414437992372,Organic acids,positive
0.12716320676809578,0.0007836102261512314,Amino acids,positive
0.04004398863749407,0.0002517838851966619,Amino acids,positive
0.08927961026327041,0.000474446747046652,Amino acids,positive
0.08523709664704748,0.0004913195174703498,Amino acids,positive
0.08858541866285888,0.0004838977740402283,Amino acids,positive
0.08523709664704748,0.00046704774490070666,Amino acids,positive
0.037833965350597736,0.00022736027440714001,Amino acids,positive
0.009612666712881631,0.00015556923126736966,Organic acids,positive
0.04631509777420146,0.0002743369573112634,Amino acids,positive
0.0008340335864909468,0.00015226441783263632,Fatty acids,positive
0.057287370083404184,0.00032592043154317006,Amino acids,positive
0.005992771731700008,0.0001452545503899799,Organic acids,positive
0.009669859139010323,0.00016472028999105294,Organic acids,positive
0.03513406539997459,0.0002729802244902641,Amino acids,positive
0.043796068502211016,0.00027844815559682355,Sugars,positive
0.0036601169020051144,0.00012237663139788962,Organic acids,positive
0.085028168701086,0.0004704023138919898,Amino acids,positive
0.0019192434705187606,0.00014281977361860183,Organic acids,positive
0.07487921774445457,0.0004494542845868784,Sugars,positive
0.07487921774445457,0.0004494542845868784,Sugars,positive
0.07487921774445457,0.0004494542845868784,Sugars,positive
0.03390663464583144,0.0002094890063100625,Amino acids,positive
0.07607621517991892,0.00041044140955373137,Amino acids,positive
0.0027185613137378807,0.0001230893825222509,Organic acids,positive
0.23439618512785088,0.0016073987262893565,Amino acids,positive
0.0027185613137378807,0.00013467426558316868,Organic acids,positive
0.0014028029921568086,0.00013833797901716328,Organic acids,positive
0.002266640866273249,0.00012341535288772009,Organic acids,positive
0.0059841189098712635,0.00013827407696449248,Organic acids,positive
0.058520489496594594,0.0003585548407906127,Sugars,positive
0.0020010096004771253,0.00013749187534362793,Organic acids,positive
0.0069271285993048855,0.00018185068184956992,Organic acids,positive
0.0013092921319423651,0.00015068090733063203,Organic acids,positive
0.0059841189098712635,0.00014609692229734604,Organic acids,positive
0.1338635485267743,0.0007844647114684108,Amino acids,positive
0.0008675775374294567,0.00014491121800509863,Nucleotides,positive
0.0018285508007046586,0.00012251770630762883,Organic acids,positive
0.001768087423745632,0.00013541541451256493,Organic acids,positive
0.002982926182774637,0.00012370676663542654,Organic acids,positive
0.03255237327726287,0.0002073576461566429,Amino acids,positive
0.004003034472089253,0.00012575081248443525,Nucleotides,positive
0.0010117242991820204,0.00014615048482670613,Nucleotides,positive
0.06456500951884969,0.00036716603836232524,Amino acids,positive
0.002305238079163015,0.00013057458276708014,Organic acids,positive
0.0022489636435573633,0.0001254203694549,Organic acids,positive
0.0035357288847885247,0.00013487701719207444,Nucleotides,positive
0.10073317847912565,0.0007284853972232685,Amino acids,positive
0.0011548408739329428,0.00012453644538541238,Organic acids,positive
0.0011548408739329428,0.00012995107344564768,Organic acids,positive
0.06246452745939504,0.0004339758568107424,Amino acids,positive
0.0003848378041279855,0.00014859716494321744,Organic acids,positive
0.005420252763637019,0.00014380859840275385,Nucleotides,positive
0.0011956927258201184,0.00015255799430702405,Nucleotides,positive
0.26230460250439364,0.0021486134321193765,Amino acids,positive
0.0018173923231270981,0.00012763263379387844,Organic acids,positive
0.10626436492409469,0.000664109427601435,Amino acids,positive
0.15165579719767547,0.0011490301303198472,Amino acids,positive
0.043078512358434476,0.0003020524731676887,Amino acids,positive
0.0005823530158131003,0.00014517162188127392,Organic acids,positive
0.0008423915331715443,0.0001301863389825463,Organic acids,positive
0.044532329237026165,0.00032532425731479376,Amino acids,positive
0.0014164199120104237,0.00013276796271012296,Organic acids,positive
0.0012209125005341985,0.00014757224516958207,Nucleotides,positive
0.05897879259542589,0.0004147206069977004,Sugars,positive
0.0011956927258201184,0.00015255799430702405,Nucleotides,positive
0.027035354871847377,0.00025215257301126865,Sugars,positive
0.027035354871847377,0.00025215257301126865,Sugars,positive
0.002522856544921195,0.00012375971917125906,Organic acids,positive
0.10073317847912565,0.0007284853972232685,Amino acids,positive
1.8113234959197768,0.019999739568668337,Amino acids,positive
0.06246452745939504,0.0004339758568107424,Amino acids,positive
0.005381203890104007,0.00014999545795750765,Nucleotides,positive
0.0012032179788638777,0.0001559895409230465,Nucleotides,positive
0.0624735478512697,0.00044821565693035394,Sugars,positive
0.0624735478512697,0.00044821565693035394,Sugars,positive
0.07932388006741459,0.0005046807452540253,Amino acids,positive
0.12950858932842804,0.0009586170983867963,Amino acids,positive
0.004182993131498696,0.0001374030389621774,Nucleotides,positive
0.00016230092922563834,0.00012629568416861915,Auxins,positive
0.0011270329954707749,0.00015231153026931798,Nucleotides,positive
0.04480833687256793,0.0003160190549526168,Amino acids,positive
0.00045880665444139536,0.000136379249292691,Organic acids,positive
0.12302622860562638,0.0009563148064232553,Amino acids,positive
0.03874124462260305,0.0002852438227487764,Amino acids,positive
0.08637509245973235,0.0005642642344067965,Amino acids,positive
0.08246409322551379,0.0005875762753846078,Amino acids,positive
0.0857034848721376,0.0005795666055294423,Amino acids,positive
0.08246409322551379,0.0005585493036964461,Amino acids,positive
0.0366031196332474,0.0002530812861368865,Amino acids,positive
0.00404677171373921,0.00012924443119969475,Organic acids,positive
0.04480833687256793,0.0003160190549526168,Amino acids,positive
0.0005347738947213399,0.0001520474872087964,Fatty acids,positive
0.05542365018325612,0.00037966251682688057,Amino acids,positive
0.002522856544921195,0.00013090693699573908,Organic acids,positive
0.0040708487674029495,0.00013674335796812591,Organic acids,positive
0.03399105505120654,0.00031284484497310104,Amino acids,positive
0.04675449239756588,0.0003329523521477562,Sugars,positive
0.0015408479239339954,0.00011672371439755057,Organic acids,positive
0.08226196229554411,0.0005625068761636527,Amino acids,positive
0.0008079693617033479,0.00014034960569483468,Organic acids,positive
0.07993730799357116,0.0005777271611794644,Sugars,positive
0.07993730799357116,0.0005777271611794644,Sugars,positive
0.07993730799357116,0.0005777271611794644,Sugars,positive
0.032803556085155935,0.00023174258170266998,Amino acids,positive
0.07360124109833098,0.0004885987517343555,Amino acids,positive
0.0011444687884328221,0.00011933016099413478,Organic acids,positive
0.22677061540619042,0.0019948680263825926,Amino acids,positive
0.0011444687884328221,0.00013056123497005336,Organic acids,positive
0.0005905565685536115,0.0001368848081508905,Organic acids,positive
0.0009542178478473657,0.00012023710723377821,Organic acids,positive
0.002519213851830249,0.0001246313875774026,Organic acids,positive
0.0624735478512697,0.00044821565693035394,Sugars,positive
0.0008423915331715443,0.0001350165741744782,Organic acids,positive
0.0029162051395722937,0.00014956467207668554,Organic acids,positive
0.0005511900623232304,0.0001493221477778045,Organic acids,positive
0.002519213851830249,0.00013168239880120063,Organic acids,positive
0.12950858932842804,0.0009586170983867963,Amino acids,positive
0.0009861361602965576,0.00014601164768709486,Nucleotides,positive
0.0007697892664384853,0.00012049515929054381,Organic acids,positive
0.0007443351972500623,0.00013346077490551756,Organic acids,positive
0.0012557619712798545,0.00011958830821514509,Organic acids,positive
0.03149335266267442,0.00022633888154815576,Amino acids,positive
0.004550068291921206,0.00013518545622991443,Nucleotides,positive
0.0011499812669541448,0.0001475817972881747,Nucleotides,positive
0.06246452745939504,0.0004339758568107424,Amino acids,positive
0.0009704666281303824,0.00012756333631694052,Organic acids,positive
0.0009467760331042989,0.00012259508147225407,Organic acids,positive
0.004018903159509812,0.00014237296743870804,Nucleotides,positive
0.21142306392147892,0.0005519232859658273,Amino acids,undefined
0.006281326981870715,0.00012865183171512643,Organic acids,undefined
0.006281326981870715,0.00013424538961578404,Organic acids,undefined
0.13110319739001736,0.00034196341284754264,Amino acids,undefined
0.0020931819588967506,0.0001493864012318142,Organic acids,undefined
0.028662517844691093,0.0001679863202064769,Nucleotides,undefined
0.0063228719369887955,0.00015602902721420313,Nucleotides,undefined
0.5505360158339156,0.0015697893063784532,Amino acids,undefined
0.009885028919201387,0.00013651462514932425,Organic acids,undefined
0.2230321524360307,0.000512182141085178,Amino acids,undefined
0.3183016141164586,0.0008567109031468088,Amino acids,undefined
0.09041500734424729,0.00025106091402298653,Amino acids,undefined
0.0031674924171527143,0.00014690817039039289,Organic acids,undefined
0.004581875118941374,0.00013266835440682123,Organic acids,undefined
0.09346633981973655,0.0002626219176076994,Amino acids,undefined
0.0077040887725685365,0.0001389437865686619,Organic acids,undefined
0.00645623513503574,0.00015136722980887244,Nucleotides,undefined
0.08473331876492829,0.00026619870852000036,Sugars,undefined
0.0063228719369887955,0.00015602902721420313,Nucleotides,undefined
0.03884100100172046,0.0002068890338994695,Sugars,undefined
0.03884100100172046,0.0002068890338994695,Sugars,undefined
0.013722138906492152,0.0001378654118938475,Organic acids,undefined
0.21142306392147892,0.0005519232859658273,Amino acids,undefined
3.801682514561787,0.01438302264976215,Amino acids,undefined
0.13110319739001736,0.00034196341284754264,Amino acids,undefined
0.028456025807647407,0.00017506921883130591,Nucleotides,undefined
0.006362665782231511,0.00015956035364753617,Nucleotides,undefined
0.08975414401528764,0.0002849969338398409,Sugars,undefined
0.08975414401528764,0.0002849969338398409,Sugars,undefined
0.16648832111922357,0.00039619350527891217,Amino acids,undefined
0.27181811567316766,0.0007187693168102382,Amino acids,undefined
0.02211983841051563,0.00015611886841819482,Nucleotides,undefined
0.0,0.00012580266655247053,Auxins,undefined
0.005959796480517055,0.0001555832476012709,Nucleotides,undefined
0.09404563634202447,0.0002586132460077113,Amino acids,undefined
0.002495507981277004,0.00013745545285301751,Organic acids,undefined
0.2582126622748816,0.0007184609866776329,Amino acids,undefined
0.08131176601301814,0.00023916181413797388,Amino acids,undefined
0.18128770450861842,0.00044056495315487263,Amino acids,undefined
0.17307913357323002,0.00045500864162426193,Amino acids,undefined
0.17987810604199578,0.0004478086813072329,Amino acids,undefined
0.17307913357323002,0.00043253066980749455,Amino acids,undefined
0.07682417867464852,0.00021765755343676905,Amino acids,undefined
0.022010908107550485,0.0001566200018321453,Organic acids,undefined
0.09404563634202447,0.0002586132460077113,Amino acids,undefined
0.0011017816294968288,0.00015172681975574782,Fatty acids,undefined
0.11632550578044623,0.00030564733873668956,Amino acids,undefined
0.013722138906492152,0.00014582724419166847,Organic acids,undefined
0.022141866276970786,0.00016583700641764862,Organic acids,undefined
0.07134186683426222,0.0002579421189445413,Amino acids,undefined
0.06717098017233082,0.0002337328073440092,Sugars,undefined
0.008380868618379089,0.0001226022710522766,Organic acids,undefined
0.17265489261138703,0.0004356577681793274,Amino acids,undefined
0.004394648532752569,0.00014291837188858578,Organic acids,undefined
0.11484388034004656,0.00034421896857102187,Sugars,undefined
0.11484388034004656,0.00034421896857102187,Sugars,undefined
0.11484388034004656,0.00034421896857102187,Sugars,undefined
0.06884949367979026,0.0002010943041538533,Amino acids,undefined
0.15447740393357326,0.0003809581648457723,Amino acids,undefined
0.006224911884361828,0.00012323943415865692,Organic acids,undefined
0.47595577783214077,0.0014612339275290607,Amino acids,undefined
0.006224911884361828,0.00013483843972653052,Organic acids,undefined
0.0032121125880691494,0.00013839598322490444,Organic acids,undefined
0.0051901127242352,0.00012354221451524257,Organic acids,undefined
0.013702325833613192,0.0001388186332914343,Organic acids,undefined
0.08975414401528764,0.0002849969338398409,Sugars,undefined
0.004581875118941374,0.00013759067851025448,Organic acids,undefined
0.01586161214183794,0.00018313939776141698,Organic acids,undefined
0.002997993133737095,0.0001507351430528046,Organic acids,undefined
0.013702325833613192,0.00014667228685685187,Organic acids,undefined
0.27181811567316766,0.0007187693168102382,Amino acids,undefined
0.00521472826533447,0.0001487650855326394,Nucleotides,undefined
0.004186982119161892,0.0001225984375141703,Organic acids,undefined
0.004048534186463477,0.0001354934351531225,Organic acids,undefined
0.006830249717560074,0.00012387115743304545,Organic acids,undefined
0.06609958321211992,0.00020019736674726864,Amino acids,undefined
0.024060946841203135,0.00015879233050188668,Nucleotides,undefined
0.006081147876767355,0.0001511631527938329,Nucleotides,undefined
0.13110319739001736,0.00034196341284754264,Amino acids,undefined
0.005278491915098622,0.0001306947785188031,Organic acids,undefined
0.005149635743557753,0.00012553314256016752,Organic acids,undefined
0.02125212394121654,0.00016112894379510518,Nucleotides,undefined
0.10845843068641497,0.0007061348507285365,Amino acids,negative
0.001328481045114634,0.0001246812082556786,Organic acids,negative
0.001328481045114634,0.00013010213035375152,Organic acids,negative
0.06725494741753202,0.00042232823664893523,Amino acids,negative
0.0004427014489766436,0.00014862492712671658,Organic acids,negative
0.005196028314922134,0.00013957978278052844,Nucleotides,negative
0.001146229434351859,0.0001519508916899,Nucleotides,negative
0.2824208069176113,0.002075341565111728,Amino acids,negative
0.0020906527533865182,0.0001279450668097074,Organic acids,negative
0.11441380517883835,0.0006448773406212964,Amino acids,negative
0.16328631754596717,0.0011120261863156397,Amino acids,negative
0.04638221405541508,0.0002955975819943454,Amino acids,negative
0.0006699147566870493,0.00014523270672881828,Organic acids,negative
0.0009690522821314985,0.00013027364638167643,Organic acids,negative
0.047947524507622755,0.0003173869283546269,Amino acids,negative
0.0016293907217021907,0.00013298520355129636,Organic acids,negative
0.0011704059200665935,0.0001469084816248189,Nucleotides,negative
0.05679137016926457,0.00037453507437529125,Sugars,negative
0.001146229434351859,0.0001519508916899,Nucleotides,negative
0.02603265985312135,0.00023990562864665695,Sugars,negative
0.02603265985312135,0.00023990562864665695,Sugars,negative
0.00290218953547865,0.00012425590115808043,Organic acids,negative
0.10845843068641497,0.0007061348507285365,Amino acids,negative
1.9502343398565536,0.01928873372630663,Amino acids,negative
0.06725494741753202,0.00042232823664893523,Amino acids,negative
0.00515859481110022,0.000145609920207018,Nucleotides,negative
0.0011534433835157522,0.0001553649862707947,Nucleotides,negative
0.06015651093684619,0.0004040536081781519,Sugars,negative
0.06015651093684619,0.0004040536081781519,Sugars,negative
0.08540724791933382,0.0004909476227631337,Amino acids,negative
0.1394406348637498,0.0009282553806003071,Amino acids,negative
0.004009951509679737,0.00013412953814894834,Nucleotides,negative
0.0004667606441449704,0.0001270745802552333,Auxins,negative
0.0010804100125375307,0.0001517392890351279,Nucleotides,negative
0.04824469923654816,0.00030875220028740496,Amino acids,negative
0.0005277921465682778,0.0001364171058397808,Organic acids,negative
0.1324611403044273,0.0009262054991697716,Amino acids,negative
0.041712320191274,0.0002794104190321397,Amino acids,negative
0.09299921952247209,0.0005486054584820183,Amino acids,negative
0.08878828479606499,0.000570794877377099,Amino acids,negative
0.0922761061839735,0.0005628877065833146,Amino acids,negative
0.08878828479606499,0.0005425969268479908,Amino acids,negative
0.03941022187115621,0.0002485970863326798,Amino acids,negative
0.00465523834231795,0.00013020739454321252,Organic acids,negative
0.04824469923654816,0.00030875220028740496,Amino acids,negative
0.0022370243967109733,0.00015502971601922148,Fatty acids,negative
0.059674103533171596,0.0003702931245635054,Amino acids,negative
0.00290218953547865,0.00013143177386933737,Organic acids,negative
0.0046829355862729165,0.0001377667564339418,Organic acids,negative
0.03659783741454517,0.00030589484917813896,Amino acids,negative
0.045020448333697456,0.0003061065449276833,Sugars,negative
0.0017725275460499586,0.00011693049856462045,Organic acids,negative
0.08857065239541317,0.0005464493717215755,Amino acids,negative
0.0009294544437111728,0.00014043996463989052,Organic acids,negative
0.07697257011920403,0.000514546908382768,Sugars,negative
0.07697257011920403,0.000514546908382768,Sugars,negative
0.07697257011920403,0.000514546908382768,Sugars,negative
0.03531926886102457,0.000227862894563341,Amino acids,negative
0.07924573836168242,0.00047497280489423405,Amino acids,negative
0.0013165494281306492,0.0001194676736256622,Organic acids,negative
0.2441617096182931,0.0019273166494044945,Amino acids,negative
0.0013165494281306492,0.00013071168996690104,Organic acids,negative
0.0006793517835228349,0.00013693796526025094,Organic acids,negative
0.001097692636612474,0.00012035336772022343,Organic acids,negative
0.0028979991324251,0.00012513043827305822,Organic acids,negative
0.06015651093684619,0.0004040536081781519,Sugars,negative
0.0009690522821314985,0.00013510712089407075,Organic acids,negative
0.0033546814448937017,0.00015074569695967873,Organic acids,negative
0.0006340661874550905,0.00014937185131358308,Organic acids,negative
0.0028979991324251,0.0001322096832518092,Organic acids,negative
0.1394406348637498,0.0009282553806003071,Amino acids,negative
0.0009453417828860217,0.00014553005636634965,Nucleotides,negative
0.0008855336456125538,0.00012056914422615537,Organic acids,negative
0.0008562523401087968,0.00013353227578250562,Organic acids,negative
0.001444576489867074,0.00011973896176162364,Organic acids,negative
0.03390858561616138,0.0002230296939889516,Amino acids,negative
0.0043618415433061605,0.00013105648495943454,Nucleotides,negative
0.0011024089623293295,0.00014695539864590317,Nucleotides,negative
0.06725494741753202,0.00042232823664893523,Amino acids,negative
0.0011163845595426915,0.00012767348795882685,Organic acids,negative
0.0010891318815763708,0.00012269843073816212,Organic acids,negative
0.0038526495944685157,0.0001390924447132869,Nucleotides,negative
0.08198670423999073,0.0005699215713253708,Amino acids,positive
0.006083628219396144,0.00014286861278297005,Organic acids,positive
0.006083628219396144,0.0001490802915996209,Organic acids,positive
0.05083986046727844,0.0003513429236116839,Amino acids,positive
0.0020273010575995636,0.00015211285231728422,Organic acids,positive
0.021631474670528374,0.00022336610331799851,Nucleotides,positive
0.004771843314361899,0.00016397953020753857,Nucleotides,positive
0.213489638577944,0.0016287931419911997,Amino acids,positive
0.009573907083004695,0.00016719785059407302,Organic acids,positive
0.08648853525541823,0.0005276692160705564,Amino acids,positive
0.12343260858886144,0.0008865091697696533,Amino acids,positive
0.03506158849699796,0.0002562588617926314,Amino acids,positive
0.003067798621108336,0.00015290715274341777,Organic acids,positive
0.0044376649793574675,0.00014124258464108934,Organic acids,positive
0.03624484962549399,0.00026901363208552316,Amino acids,positive
0.007461609942740543,0.00016027843869511596,Organic acids,positive
0.004872491926467951,0.0001600597537754231,Nucleotides,positive
0.032154064119291864,0.0002687484778019191,Sugars,positive
0.004771843314361899,0.00016397953020753857,Nucleotides,positive
0.014739137506599427,0.00020766610167736037,Sugars,positive
0.014739137506599427,0.00020766610167736037,Sugars,positive
0.013290247701314088,0.00018659414090754596,Organic acids,positive
0.08198670423999073,0.0005699215713253708,Amino acids,positive
1.474235658846946,0.01495557625806632,Amino acids,positive
0.05083986046727844,0.0003513429236116839,Amino acids,positive
0.021475636049051384,0.00023250140579473113,Nucleotides,positive
0.004801875552285832,0.0001677394052479915,Nucleotides,positive
0.03405933514354728,0.00028779901279678803,Sugars,positive
0.03405933514354728,0.00028779901279678803,Sugars,positive
0.06456168258011735,0.0004072524141752515,Amino acids,positive
0.10540700263924022,0.0007432187798627845,Amino acids,positive
0.01669374361617275,0.00019898802641582177,Nucleotides,positive
0.0,0.00012580485376009702,Auxins,positive
0.0044978318830314265,0.0001630772124055915,Nucleotides,positive
0.03646949215861759,0.00026446504582663933,Amino acids,positive
0.002416964253006241,0.00014117324485983957,Organic acids,positive
0.10013101115975556,0.000742707190413819,Amino acids,positive
0.031531487566638115,0.00024385929501318188,Amino acids,positive
0.07030066226556536,0.0004531745382288546,Amino acids,positive
0.06711750114288569,0.0004685222436358464,Amino acids,positive
0.06975404104819878,0.0004612397436209063,Amino acids,positive
0.06711750114288569,0.00044537668369575223,Amino acids,positive
0.029791268268715726,0.0002212685572081687,Amino acids,positive
0.021318135814949946,0.0002511901012366114,Organic acids,positive
0.03646949215861759,0.00026446504582663933,Amino acids,positive
0.007101092777406006,0.00016418885428725704,Fatty acids,positive
0.04510929252983868,0.0003131922547252752,Amino acids,positive
0.013290247701314088,0.00019737009433381763,Organic acids,positive
0.02144497220116981,0.00026634228036611225,Organic acids,positive
0.027665309676156085,0.0002635387609593054,Amino acids,positive
0.025489618899605444,0.00023543617196632817,Sugars,positive
0.008117088789833683,0.0001429100006940189,Organic acids,positive
0.06695298683862781,0.0004485884384508023,Amino acids,positive
0.004256331171000273,0.00015179228642908912,Organic acids,positive
0.04358022966628534,0.0003482277512669876,Sugars,positive
0.04358022966628534,0.0003482277512669876,Sugars,positive
0.04358022966628534,0.0003482277512669876,Sugars,positive
0.026698804618092622,0.00020421851036759645,Amino acids,positive
0.05990402841180645,0.0003919307681143448,Amino acids,positive
0.006028988733154525,0.0001367441883327976,Organic acids,positive
0.18456853696402287,0.0015156312085784734,Amino acids,positive
0.006028988733154525,0.00014961422958764917,Organic acids,positive
0.003111014414797309,0.0001436164032441183,Organic acids,positive
0.005026758887435063,0.00013495985136917544,Organic acids,positive
0.013271058225964803,0.0001878290906610844,Organic acids,positive
0.03405933514354728,0.00028779901279678803,Sugars,positive
0.0044376649793574675,0.00014648303389455729,Organic acids,positive
0.01536238306168599,0.00029912474791587003,Organic acids,positive
0.0029036341656149553,0.00015561639668615893,Organic acids,positive
0.013271058225964803,0.00019845550710521302,Organic acids,positive
0.10540700263924022,0.0007432187798627845,Amino acids,positive
0.00393553221655174,0.0001550719159253123,Nucleotides,positive
0.004055200859270382,0.00012986430361625737,Organic acids,positive
0.003921110442912168,0.00014251534838563215,Organic acids,positive
0.006615274136691371,0.000138666446331647,Organic acids,positive
0.02563243043914745,0.00020286216521261474,Amino acids,positive
0.018158689510971136,0.00021286457054732683,Nucleotides,positive
0.004589415241773506,0.00015936635294472822,Nucleotides,positive
0.05083986046727844,0.0003513429236116839,Amino acids,positive
0.005112356427747153,0.00014151248180197947,Organic acids,positive
0.004987555881032753,0.00013568280237441835,Organic acids,positive
0.016038883367481414,0.0002040900594491928,Nucleotides,positive
0.10064678214360104,0.0005760878140992555,Amino acids,positive
0.005697526143140485,0.00013762064475643295,Organic acids,positive
0.005697526143140485,0.00014360415105019089,Organic acids,positive
0.062410953191668686,0.00035455635974277025,Amino acids,positive
0.001898636859310967,0.00015110641295142615,Organic acids,positive
0.027236584720403786,0.0002276578851539923,Nucleotides,positive
0.00600831504479836,0.00016459567246048123,Nucleotides,positive
0.26207963038706583,0.001649007955108698,Amino acids,positive
0.00896629181308378,0.00015587147612740242,Organic acids,positive
0.10617322462786949,0.0005329751139552438,Amino acids,positive
0.15152572580176835,0.00089671810593034,Amino acids,positive
0.04304156499249395,0.0002580396874231465,Amino acids,positive
0.002873098456267929,0.000150692694531661,Organic acids,positive
0.004156025207749757,0.00013807750205967548,Organic acids,positive
0.044494134968597984,0.0002712034441939702,Amino acids,positive
0.006988053211920464,0.00015240298702412072,Organic acids,positive
0.006135043550014532,0.00016073340062581717,Nucleotides,positive
0.023815158367183245,0.00021198057779596365,Sugars,positive
0.00600831504479836,0.00016459567246048123,Nucleotides,positive
0.0109166571483184,0.0001903655144336545,Sugars,positive
0.0109166571483184,0.0001903655144336545,Sugars,positive
0.012446772057113937,0.00016860646770519935,Organic acids,positive
0.10064678214360104,0.0005760878140992555,Amino acids,positive
1.8097699689204323,0.015151734085289291,Amino acids,positive
0.062410953191668686,0.00035455635974277025,Amino acids,positive
0.027040365466690502,0.00023695224331994619,Nucleotides,positive
0.006046129183918193,0.0001683732593933535,Nucleotides,positive
0.025226312210962033,0.00022541370634386,Sugars,positive
0.025226312210962033,0.00022541370634386,Sugars,positive
0.07925584595332341,0.0004110412149252597,Amino acids,positive
0.1293975130404972,0.0007515952069424441,Amino acids,positive
0.02101939739328382,0.00020231026899752454,Nucleotides,positive
0.0,0.00012580425917296773,Auxins,positive
0.005663302248515933,0.00016365797419662262,Nucleotides,positive
0.04476990587927267,0.0002664698822667145,Amino acids,positive
0.002263569784661485,0.00013980086291993278,Organic acids,positive
0.12292071207685784,0.0007510139805105278,Amino acids,positive
0.038708017223055155,0.0002454686598456409,Amino acids,positive
0.0863010106965855,0.0004574946032400972,Amino acids,positive
0.0823933658288942,0.0004731520263672832,Amino acids,positive
0.0856299791300729,0.0004658412481132979,Amino acids,positive
0.0823933658288942,0.000449777749615606,Amino acids,positive
0.03657172605019139,0.00022250569316123643,Amino acids,positive
0.0199651641665823,0.00021628059144162453,Organic acids,positive
0.04476990587927267,0.0002664698822667145,Amino acids,positive
0.008128286884362634,0.00016345787726982435,Fatty acids,positive
0.05537611470041397,0.0003157771556069313,Amino acids,positive
0.012446772057113937,0.00017834361933559084,Organic acids,positive
0.020083950785410372,0.00022924186630874854,Organic acids,positive
0.033961901770813936,0.00026545617990739764,Amino acids,positive
0.018879085037621667,0.00019751257109812872,Sugars,positive
0.00760193159713833,0.00013541362613898834,Organic acids,positive
0.08219140826158328,0.00045301850778964005,Amino acids,positive
0.003986199886988638,0.00014851657868930273,Organic acids,positive
0.0322780369949595,0.00025897647004560076,Sugars,positive
0.0322780369949595,0.00025897647004560076,Sugars,positive
0.0322780369949595,0.00025897647004560076,Sugars,positive
0.0327754212930177,0.0002052888686603325,Amino acids,positive
0.07353811514899664,0.00039569000041141816,Amino acids,positive
0.005646354393309211,0.0001317590571857451,Organic acids,positive
0.22657611990360063,0.0015342678083705781,Amino acids,positive
0.005646354393309211,0.00014415990962675642,Organic acids,positive
0.0029135715268534166,0.00014168934273617423,Organic acids,positive
0.0047077318244256264,0.0001307451565755994,Organic acids,positive
0.012428800456363073,0.0001697374205414928,Organic acids,positive
0.025226312210962033,0.00022541370634386,Sugars,positive
0.004156025207749757,0.00014320051892054682,Organic acids,positive
0.014387397776187973,0.0002563100343564101,Organic acids,positive
0.0027193528223769733,0.00015381453571108896,Organic acids,positive
0.012428800456363073,0.00017934030213176075,Organic acids,positive
0.1293975130404972,0.0007515952069424441,Amino acids,positive
0.004955300471586932,0.00015556067804392627,Nucleotides,positive
0.0037978344629468665,0.00012718218923277717,Organic acids,positive
0.0036722541965016303,0.0001399232865149827,Organic acids,positive
0.0061954307493138246,0.00013320492851599586,Organic acids,positive
0.03146634159934334,0.00020377512963964476,Amino acids,positive
0.02286393751744122,0.00021705502136926645,Nucleotides,positive
0.005778616527701728,0.00016000207853675044,Nucleotides,positive
0.062410953191668686,0.00035455635974277025,Amino acids,positive
0.004787896851959979,0.00013751924587327246,Organic acids,positive
0.0046710168665400125,0.00013193616732874722,Organic acids,positive
0.02019485089725565,0.00020741942849794738,Nucleotides,positive
0.07223679465560269,0.00028953989454494854,Amino acids,undefined
0.006113239632906411,0.00013029751158122527,Organic acids,undefined
0.006113239632906411,0.00013596262078040895,Organic acids,undefined
0.04479395281147234,0.00020522661848067968,Amino acids,undefined
0.002037168729942687,0.00014970200471729026,Organic acids,undefined
